,ID,City.x,Address,Longitude,Latitude,Match.Score,License Type,State,Establishment,Licensee,Effective Date,Inactivity Start Date,Expiration Date,City.y,Premise Address,Mailing Address,is.bar,is.store
4326,0912-33-037-008,WEST NEW YORK,"6217 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",-74.0142517322741,40.7917586205489,84.72,Plenary Retail Consumption License,Active,CENTRO LATINO,VENTURA ENTERPRISES LLC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"6217 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA","6217 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",,
4327,0912-33-040-004,WEST NEW YORK,"10 PORT IMPERIAL BLVD  
WEST NEW YORK, NJ  07093
USA",-74.0099425120325,40.7805126210583,84.99,Plenary Retail Consumption License,Active,P.F. CHANG'S CHINA BISTRO,PFCCB EDGEWATER LLC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"10 PORT IMPERIAL BLVD  
WEST NEW YORK, NJ  07093
USA","7676 E PINNACLE PEAK RD  
SCOTTSDALE, AZ  85255
USA",,
4328,0912-33-042-012,WEST NEW YORK,"759 FARRAGUT PLACE  
WEST NEW YORK, NJ  07093
USA",-74.0008998634299,40.7892982386003,84.43,Plenary Retail Consumption License,Active,IL VAPORETTO,MARINERO GRILL INC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"759 FARRAGUT PLACE  
WEST NEW YORK, NJ  07093
USA","759 FARRAGUT PLACE  
WEST NEW YORK, NJ  07093
USA",,
4329,0912-33-047-005,WEST NEW YORK,"6103 VAN BUREN PLACE 
WEST NEW YORK, NJ  07093
USA",-74.0159763926715,40.7902412865266,84.72,Plenary Retail Consumption License,Active,HAVANA CLUB SPORTS BAR,SORY LIQUORS INC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"6103 VAN BUREN PLACE 
WEST NEW YORK, NJ  07093
USA","6103 VAN BUREN PLACE 
WEST NEW YORK, NJ  07093
USA",1,
4330,0912-33-054-007,WEST NEW YORK,"6153 6155 6157 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",-74.0150357020855,40.7907483309729,81.11,Plenary Retail Consumption License,Active,LAS PALMAS RESTAURANT,ERIKAS LLC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"6153 6155 6157 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA","6153 6155 6157 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",,
4331,0912-33-056-005,WEST NEW YORK,"520 60TH STREET  
WEST NEW YORK, NJ  07093
USA",-74.0170387988989,40.7893054051275,82.5,Plenary Retail Consumption License,Active,EL BALCON BAR AND RESTAURANT,EL BALCON CORP,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"520 60TH STREET  
WEST NEW YORK, NJ  07093
USA","520 60TH STREET  
WEST NEW YORK, NJ  07093
USA",1,
4332,0912-33-058-006,WEST NEW YORK,"5910 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",-74.0165177797975,40.7886287759936,84.72,Plenary Retail Consumption License,Active,Not Available,C A B INC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"5910 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA","5910 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",,
4333,0912-33-064-005,WEST NEW YORK,"6302 DEWEY AVE  
WEST NEW YORK, NJ  07093
USA",-74.0096023744017,40.789977382305,83.17,Plenary Retail Consumption License,Active,EL FONCECA BAR AND RESTAURANT,EL FONCECA INC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"6302 DEWEY AVE  
WEST NEW YORK, NJ  07093
USA","6302 DEWEY AVE  
WEST NEW YORK, NJ  07093
USA",1,
4334,0912-33-066-010,,,0,0,0,Plenary Retail Consumption License,Active,ABC POCKET LICENSE,ROSELAND HOSPITALITY CORP,"Jul 01, 2019","Jun 04, 2012","Jun 30, 2020",NA,NA,UNKNOWN,,
4335,0912-33-067-008,WEST NEW YORK,"6501-03 DEWEY AVENUE  
WEST NEW YORK, NJ  07093
USA",-74.0088342567947,40.7910290596965,79.3,Plenary Retail Consumption License,Active,BAR SAGUA CORPORATION,BAR SAGUA CORPORATION,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"6501-03 DEWEY AVENUE  
WEST NEW YORK, NJ  07093
USA","6501-03 DEWEY AVENUE  
WEST NEW YORK, NJ  07093
USA",1,
4336,0912-33-069-016,WEST NEW YORK,"40-1 RIVERWALK PL BLDG D #A020  
WEST NEW YORK, NJ  07087
USA",-74.0056315599544,40.7815678439371,96,Plenary Retail Consumption License,Active,RIVERWALK PIZZA BAR & GRILL & LUSSO PIZZA BAR & GRILL,GOLDBERG REALTY CONSULTING INC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"40-1 RIVERWALK PL BLDG D #A020  
WEST NEW YORK, NJ  07087
USA","15 TERHUNE COURT  
UPPER SADDLE RIVER, NJ  07458
USA",1,
4337,0912-33-077-003,WEST NEW YORK,"6127-25 REAR BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",-74.0151583189216,40.7905147042082,83.17,Plenary Retail Consumption License,Active,SALS TRATTORIA & BAR,SALS OF WEST NEW YORK LIMITED LIABILITY COMPANY,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"6127-25 REAR BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA","6127-25 REAR BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",1,
4338,0912-33-084-007,WEST NEW YORK,"40-4 RIVERWALK PLACE  
WEST NEW YORK, NJ  07093
USA",-74.0056315599544,40.7815678439371,83.91,Plenary Retail Consumption License,Active,SON CUBANO RESTAURANT,DGNY GROUP INC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"40-4 RIVERWALK PLACE  
WEST NEW YORK, NJ  07093
USA","40-4 RIVERWALK PLACE  
WEST NEW YORK, NJ  07093
USA",,
4339,0912-33-085-006,WEST NEW YORK,"6701 PARK AVENUE  
WEST NEW YORK, NJ  07093
USA",-74.0047236038394,40.7908223619642,83.83,Plenary Retail Consumption License,Active,LE CHATEAU ON PARK,THE TEQUILA RIVER LLC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"6701 PARK AVENUE  
WEST NEW YORK, NJ  07093
USA","6701 PARK AVENUE  
WEST NEW YORK, NJ  07093
USA",,
4340,0912-33-086-007,WEST NEW YORK,"5118 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",-74.0200946731586,40.7838606046437,84.72,Plenary Retail Consumption License,Active,AGUA BENDITA SPORTS BAR & GRILL,JET NAMASTE INC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"5118 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA","5118 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",1,
4341,0912-33-089-005,WEST NEW YORK,"5400 PARK AVE  
WEST NEW YORK, NJ  07093
USA",-74.0123197035921,40.7822981340728,82.81,Plenary Retail Consumption License,Active,SAMMY'S BAR CORP.,SAMMYS BAR CORP,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"5400 PARK AVE  
WEST NEW YORK, NJ  07093
USA","5400 PARK AVE  
WEST NEW YORK, NJ  07093
USA",1,
4342,0912-33-091-009,WEST NEW YORK,"5100 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",-74.0202965932061,40.7835958203224,84.72,Plenary Retail Consumption License,Active,LA RUMBA PAISA TAVERN,PRODUCCIONES JET LLC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"5100 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA","5100 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",,
4343,0912-33-092-006,WEST NEW YORK,"5207 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",-74.0197957744915,40.7843715654614,84.72,Plenary Retail Consumption License,Active,52 LOUNGE,52 LOUNGE LLC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"5207 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA","5207 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",,
4344,0912-33-093-003,W NEW YORK,"6200 PALISADE AVENUE  
W NEW YORK, NJ  07093
USA",-74.0121327033323,40.7902868002608,83.17,Plenary Retail Consumption License,Active,EL AMANECER RESTAURANT,LUCRECIA DIAZ,"Jul 01, 2019",NA,"Jun 30, 2020",W NEW YORK,"6200 PALISADE AVENUE  
W NEW YORK, NJ  07093
USA","6200 PALISADE AVENUE  
W NEW YORK, NJ  07093
USA",,
4345,0912-43-019-009,WEST NEW YORK,"5505 PALISADE AVE  
WEST NEW YORK, NJ  07093
USA",-74.016505793676,40.7849166825344,84.14,Limited Retail Distribution License,Active,EXTRA SUPERMARKET,5505 MEAT CORP,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"5505 PALISADE AVE  
WEST NEW YORK, NJ  07093
USA","5505 PALISADE AVE  
WEST NEW YORK, NJ  07093
USA",,
4346,0912-43-030-005,WEST NEW YORK,"614 61ST STREET  
WEST NEW YORK, NJ  07093
USA",-74.0194897036596,40.7917639959727,93.5,Limited Retail Distribution License,Active,LA VIRGEN DEL CAMINO,AAS INC,"Jul 01, 2018","Nov 10, 2016","Jun 30, 2019",WEST NEW YORK,"614 61ST STREET  
WEST NEW YORK, NJ  07093
USA","260 GRAPHIC BLVD  
NEW MILFORD, NY  07646
USA",,
4347,0912-43-059-004,WEST NEW YORK,"6155-57 BERGENLINE AVENUE  
WEST NEW YORK, NJ  07093
USA",-74.0147861624206,40.7910108709666,81.06,Limited Retail Distribution License,Active,LAS PALMAS SUPERMARKET,THE J & A GROUP ASSOCIATES LIMITED LIABILITY COMPANY,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"6155-57 BERGENLINE AVENUE  
WEST NEW YORK, NJ  07093
USA","6155-57 BERGENLINE AVENUE  
WEST NEW YORK, NJ  07093
USA",,
4348,0912-44-002-005,WEST NEW YORK,"6315 BOULEVARD EAST  
WEST NEW YORK, NJ  07093
USA",0,0,0,Plenary Retail Distribution License,Active,BOULEVARD EAST SALES,BOULEVARD EAST SALES INC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"6315 BOULEVARD EAST  
WEST NEW YORK, NJ  07093
USA","6315 BOULEVARD EAST  
WEST NEW YORK, NJ  07093
USA",,
4349,0912-44-007-002,WEST NEW YORK,"5200 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",-74.0199079243558,40.7841300828308,84.72,Plenary Retail Distribution License,Active,STAR LIQUEUR CORP,STAR LIQUEUR CORP,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"5200 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA","5200 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",,
4350,0912-44-008-007,WEST NEW YORK,"5109 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",-74.0205229045919,40.7833950737414,84.72,Plenary Retail Distribution License,Active,DISCOUNT LIQUORS,R & V LIQUORS & WINE INC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"5109 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA","5109 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",,1
4351,0912-44-013-006,WEST NEW YORK,"6207 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",-74.0143923806094,40.7915580835154,84.72,Plenary Retail Distribution License,Active,BK LIQUORS,GANESH WINES MART INC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"6207 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA","6207 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",,1
4352,0912-44-018-007,WEST NEW YORK,"5102 PARK AVENUE  
WEST NEW YORK, NJ  07093
USA",-74.0136587964434,40.7809040559367,83.83,Plenary Retail Distribution License,Active,EUROPA CAFE & DELI,SUMM GROUP LLC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"5102 PARK AVENUE  
WEST NEW YORK, NJ  07093
USA","5102 PARK AVENUE  
WEST NEW YORK, NJ  07093
USA",,
4353,0912-44-021-007,WEST NEW YORK,"5115 HUDSON AVENUE  
WEST NEW YORK, NJ  07093
USA",-74.016611321837,40.7821552226237,84.43,Plenary Retail Distribution License,Active,LATINO LIQUOR,SHREE KRISHNAY LIMITED LIABILITY COMPANY,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"5115 HUDSON AVENUE  
WEST NEW YORK, NJ  07093
USA","5115 HUDSON AVENUE  
WEST NEW YORK, NJ  07093
USA",,1
4354,0912-44-038-008,WEST NEW YORK,"6108 PALISADE AVENUE  
WEST NEW YORK, NJ  07093
USA",-74.0127186821833,40.7895243823479,84.99,Plenary Retail Distribution License,Active,JENNYS LIQUOR,6108 PALISADES CORP,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"6108 PALISADE AVENUE  
WEST NEW YORK, NJ  07093
USA","6108 PALISADE AVENUE  
WEST NEW YORK, NJ  07093
USA",,1
4355,0912-44-052-006,WEST NEW YORK,"6006-08 PARK AVENUE  
WEST NEW YORK, NJ  07093
USA",-74.0089034913149,40.7858744407006,78.9,Plenary Retail Distribution License,Active,HOLLYWOOD LIQUORS,HOLLYWOOD LIQUORS INC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"6006-08 PARK AVENUE  
WEST NEW YORK, NJ  07093
USA","6006-08 PARK AVENUE  
WEST NEW YORK, NJ  07093
USA",,1
4356,0912-44-068-003,WEST NEW YORK,"6509 PARK AVE  
WEST NEW YORK, NJ  07093
USA",-74.0055669909369,40.7897439463016,82.81,Plenary Retail Distribution License,Active,PAVEN LIQUOR,PAVEN LIQUORS LLC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"6509 PARK AVE  
WEST NEW YORK, NJ  07093
USA","6509 PARK AVE  
WEST NEW YORK, NJ  07093
USA",,1
4357,0912-44-071-007,WEST NEW YORK,"6301 PARK AVENUE  
WEST NEW YORK, NJ  07093
USA",-74.006644065495,40.7884135287201,83.83,Plenary Retail Distribution License,Active,EMPIRE LIQUORS,SB PARK AVE LLC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"6301 PARK AVENUE  
WEST NEW YORK, NJ  07093
USA","6301 PARK AVENUE  
WEST NEW YORK, NJ  07093
USA",,1
4358,0912-44-075-004,WEST NEW YORK,"5915 PARK AVE & 103 6TH ST  
WEST NEW YORK, NJ  07093
USA",-74.0094668390274,40.7853726161576,95.29,Plenary Retail Distribution License,Active,LOS PADRINOS,LOS PADRINOS CORP,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"5915 PARK AVE & 103 6TH ST  
WEST NEW YORK, NJ  07093
USA","5915 PARK AVE & 103 6TH ST  
WEST NEW YORK, NJ  07093
USA",,
4359,0912-44-080-008,WEST NEW YORK,"64-04 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",0,0,0,Plenary Retail Distribution License,Active,J & L LIQUORS INC,J & L LIQUORS INC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"64-04 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA","64-04 BERGENLINE AVE  
WEST NEW YORK, NJ  07093
USA",,1
4360,0912-44-087-009,WEST NEW YORK,"55-2 RIVERWALK  
WEST NEW YORK, NJ  07093
USA",-74.006701984446,40.7827575042763,81.26,Plenary Retail Distribution License,Active,GIANNONE WINES AND LIQUOR COMPANY,GWG ENTERPRISES LLC,"Jul 01, 2019",NA,"Jun 30, 2020",WEST NEW YORK,"55-2 RIVERWALK  
WEST NEW YORK, NJ  07093
USA","55-2 RIVERWALK  
WEST NEW YORK, NJ  07093
USA",,1
4361,1001-33-001-005,LITTLE YORK,"569 SPRING MILLS ROAD  
LITTLE YORK, NJ  08848
USA",-75.0767719999999,40.611008,95.34,Plenary Retail Consumption License,Active,THE LITTLE YORK LLC,THE LITTLE YORK LLC,"Jul 01, 2019",NA,"Jun 30, 2020",LITTLE YORK,"569 SPRING MILLS ROAD  
LITTLE YORK, NJ  08848
USA","569 SPRING MILLS ROAD  
LITTLE YORK, NJ  08848
USA",,
4362,1001-33-002-010,PITTSTOWN,"350 PITTSTOWN ROAD  
PITTSTOWN, NJ  08867
USA",-74.9580798460907,40.5832253352661,96.59,Plenary Retail Consumption License,Active,THE GRILL AT THE PITTSTOWN INN,GSW HOSPITALITY LLC,"Jul 01, 2019",NA,"Jun 30, 2020",PITTSTOWN,"350 PITTSTOWN ROAD  
PITTSTOWN, NJ  08867
USA","350 PITTSTOWN ROAD  
PITTSTOWN, NJ  08867
USA",,
4363,1001-44-003-005,ALEXANDER,"741 FRENCHTOWN ROAD  
ALEXANDER, NJ  08848
USA",-80.326426621839,38.8638700854732,93.08,Plenary Retail Distribution License,Active,THE WINE HUT,NRU LIQUOR INC,"Jul 01, 2019",NA,"Jun 30, 2020",ALEXANDER,"741 FRENCHTOWN ROAD  
ALEXANDER, NJ  08848
USA","741 FRENCHTOWN ROAD  
MILFORD, NJ  08848
USA",,1
4364,1002-33-002-006,ASBURY,"1090 ROUTE 173 EAST  
ASBURY, NJ  08802
USA",-75.0138689554362,40.6516510856576,84.87,Plenary Retail Consumption License,Active,AMERICAN SPIRITS INC,AMERICAN SPIRITS INC,"Jul 01, 2019",NA,"Jun 30, 2020",ASBURY,"1090 ROUTE 173 EAST  
ASBURY, NJ  08802
USA","139 LOCKTOWN ROAD  
KINGWOOD, NJ  08822
USA",,1
4365,1002-33-004-003,BETHELHEM TOWNSHIP,"1114 STATE ROUTE 173  
BETHELHEM TOWNSHIP, NJ  08802
USA",-75.0051599065797,40.6481917484887,95.94,Plenary Retail Consumption License,Active,NONE,JERZEES ASBURY LLC,"Mar 05, 2020","Dec 01, 2017","Jun 30, 2020",BETHELHEM TOWNSHIP,"1114 STATE ROUTE 173  
BETHELHEM TOWNSHIP, NJ  08802
USA","1114 STATE ROUTE 173  
ASBURY, NJ  08802
USA",,
4366,1002-33-005-008,ASBURY BETHLEHEM TWP,"1045 ROUTE 173 WEST  
ASBURY BETHLEHEM TWP, NJ  08802
USA",-75.0352064310737,40.6628139366689,85.76,Plenary Retail Consumption License,Active,SPAIN INN BY CASA NOVA,SPAIN INN BY CASANOVA LLC,"Feb 06, 2020",NA,"Jun 30, 2020",ASBURY BETHLEHEM TWP,"1045 ROUTE 173 WEST  
ASBURY BETHLEHEM TWP, NJ  08802
USA","1045 ROUTE 173 WEST  
ASBURY BETHLEHEM TWP, NJ  08802
USA",,
4367,1002-44-003-009,ASBURY,"1115 ROUTE 173 WEST  
ASBURY, NJ  08802
USA",-75.0062507274589,40.6487532102731,83.86,Plenary Retail Distribution License,Active,BOURBON STREET WINE AND SPIRITS,BENETTE ROXX LLC,"Jul 01, 2019",NA,"Jun 30, 2020",ASBURY,"1115 ROUTE 173 WEST  
ASBURY, NJ  08802
USA","1115 ROUTE 173 WEST  
ASBURY, NJ  08802
USA",,1
4368,1003-33-001-001,BLOOMSBURY,"91 BRUNSWICK AVE  
BLOOMSBURY, NJ  08804
USA",-75.0822828035253,40.6566834126863,96.59,Plenary Retail Consumption License,Active,BLOOMSBURY BANQUET HALL,BLOOMSBURY HOSE COMPANY,"Jul 01, 2019",NA,"Jun 30, 2020",BLOOMSBURY,"91 BRUNSWICK AVE  
BLOOMSBURY, NJ  08804
USA","91 BRUNSWICK AVE  
BLOOMSBURY, NJ  08804
USA",,
4369,1004-31-002-002,CALIFON,"41 MAIN STREET  
CALIFON, NJ  07830
USA",-74.8356711188498,40.7193282063674,96.11,Club License,Active,Not Available,CALIFON FIRE COMPANY INC,"Jul 01, 2019",NA,"Jun 30, 2020",CALIFON,"41 MAIN STREET  
CALIFON, NJ  07830
USA","41 MAIN STREET  
CALIFON, NJ  07830
USA",,
4370,1004-33-003-003,BOROUGH OF CALIFON,"438 ROUTE 513  
BOROUGH OF CALIFON, NJ  07830
USA",-74.83655,40.7192700000001,84.15,Plenary Retail Consumption License,Active,BRASSERIE 513,KOHA LLC,"Jul 01, 2019",NA,"Jun 30, 2020",BOROUGH OF CALIFON,"438 ROUTE 513  
BOROUGH OF CALIFON, NJ  07830
USA","438 ROUTE 513  
BOROUGH OF CALIFON, NJ  07830
USA",,
4371,1004-44-001-005,CALIFON,"430 CR 513  
CALIFON, NJ  07830
USA",-74.8454096330541,40.7257115285497,95.63,Plenary Retail Distribution License,Active,CALIFON WINE AND SPIRITS,JALARAM LIQUORS INC,"Jul 01, 2019",NA,"Jun 30, 2020",CALIFON,"430 CR 513  
CALIFON, NJ  07830
USA","430 CR 513  
CALIFON, NJ  07830
USA",,1
4372,1005-33-003-008,CLINTON,"2 WEST MAIN STREET  
CLINTON, NJ  08809
USA",-72.5273553340358,41.2786027329408,96.41,Plenary Retail Consumption License,Active,CLINTON HOUSE,SIDIROUNDA LLC,"Jul 01, 2019",NA,"Jun 30, 2020",CLINTON,"2 WEST MAIN STREET  
CLINTON, NJ  08809
USA","2 WEST MAIN STREET  
CLINTON, NJ  08809
USA",,
4373,1005-36-004-009,CLINTON,"111 ROUTE 173  
CLINTON, NJ  08809
USA",-74.9226852109819,40.6330818742098,95.14,Hotel/Motel License,Active,HOLIDAY INN,A HUNTS MILLS ASSOCIATES LLC,"Jul 01, 2019",NA,"Jun 30, 2020",CLINTON,"111 ROUTE 173  
CLINTON, NJ  08809
USA","111 ROUTE 173  
CLINTON, NJ  08809
USA",,
4374,1005-44-001-005,CLINTON,"41-41 1/2 & 43 OLD HIGHWAY 22  
CLINTON, NJ  08809
USA",-74.9064609051648,40.6377275882863,94.77,Plenary Retail Distribution License,Active,SHOPRITE LIQUORS,QUICK CHEK CORPORATION,"Jun 16, 2020",NA,"Jun 30, 2020",CLINTON,"41-41 1/2 & 43 OLD HIGHWAY 22  
CLINTON, NJ  08809
USA","41-41 1/2 & 43 OLD HIGHWAY 22  
CLINTON, NJ  08809
USA",,1
4375,1006-33-001-011,ANNANDALE,"25 COUNTRY CLUB DRIVE  
ANNANDALE, NJ  08801
USA",-74.8953074379337,40.6321099356897,96.74,Plenary Retail Consumption License,Active,BEAVER BROOK COUNTRY CLUB,BEAVER BROOK CC LLC,"Aug 07, 2019",NA,"Jun 30, 2020",ANNANDALE,"25 COUNTRY CLUB DRIVE  
ANNANDALE, NJ  08801
USA","25 COUNTRY CLUB DRIVE 
ANNANDALE, NJ  08801
USA",,
4376,1006-33-002-004,LEBANON,"1090 ROUTE 22 WEST  
LEBANON, NJ  08833
USA",-74.810672599769,40.6443205318997,95.64,Plenary Retail Consumption License,Active,ROUND VALLEY INN,LE CRAM II CORP,"Sep 22, 2020",NA,"Jun 30, 2020",LEBANON,"1090 ROUTE 22 WEST  
LEBANON, NJ  08833
USA","1090 ROUTE 22 WEST  
LEBANON, NJ  08833
USA",,
4377,1006-33-003-005,CLINTON TOWNSHIP,"1051 ROUTE 22 EAST  
CLINTON TOWNSHIP, NJ  08809
USA",-74.8083334367117,40.643470920318,95.45,Plenary Retail Consumption License,Active,CHELSEAS,LAMINGTON PUB INC,"Jul 01, 2019",NA,"Jun 30, 2020",CLINTON TOWNSHIP,"1051 ROUTE 22 EAST  
CLINTON TOWNSHIP, NJ  08809
USA","27 TALL TIMBERS  
WATCHUNG, NJ  07069
USA",,
4378,1006-33-006-005,CLINTON TOWNSHIP,"2 BEAVER AVENUE  
CLINTON TOWNSHIP, NJ  08801
USA",-74.8768821707353,40.6414663189284,96.6,Plenary Retail Consumption License,Active,CRYANS TAVERN,CRYANS OF CLINTON LLC,"Jul 01, 2019",NA,"Jun 30, 2020",CLINTON TOWNSHIP,"2 BEAVER AVENUE  
CLINTON TOWNSHIP, NJ  08801
USA","2 BEAVER AVENUE  
CLINTON TOWNSHIP, NJ  08801
USA",,
4379,1006-33-007-007,,,0,0,0,Plenary Retail Consumption License,Active,ABC POCKET LICENSE,2017 RTE 31 CLINTON LICENSE LLC,"Jul 01, 2019","Jun 15, 2017","Jun 30, 2020",NA,NA,UNKNOWN,,
4380,1006-33-008-005,CLINTON,"1831 STATE HIGHWAY 31  
CLINTON, NJ  08809
USA",-74.9132606363452,40.6614234208415,96.67,Plenary Retail Consumption License,Active,RILEY & JAKES,SPRUCE RUN RESTAURANTS LLC,"Jul 01, 2019",NA,"Jun 30, 2020",CLINTON,"1831 STATE HIGHWAY 31  
CLINTON, NJ  08809
USA","1831 STATE HIGHWAY 31  
CLINTON, NJ  08809
USA",,
4381,1006-33-009-005,CLINTON,"1531 HIGHWAY 31 SOUTH  
CLINTON, NJ  08809
USA",-74.8977299755894,40.6415125870339,85.21,Plenary Retail Consumption License,Active,FINNAGELS,THE GRAY ROCK INN INC,"Jul 01, 2019",NA,"Jun 30, 2020",CLINTON,"1531 HIGHWAY 31 SOUTH  
CLINTON, NJ  08809
USA","1531 HIGHWAY 31 SOUTH  
CLINTON, NJ  08809
USA",,
4382,1006-33-010-011,ANNANDALE,"1316 ROUTE 31 NORTH  
ANNANDALE, NJ  08801
USA",-74.8789903870219,40.6137771208835,96.59,Plenary Retail Consumption License,Active,NONE,SBG LLC,"Jul 01, 2019",NA,"Jun 30, 2020",ANNANDALE,"1316 ROUTE 31 NORTH  
ANNANDALE, NJ  08801
USA","1316 ROUTE 31 NORTH  
ANNANDALE, NJ  08801
USA",,
4383,1006-33-013-011,ANNANDALE,"73 BEAVER AVENUE 
ANNANDALE, NJ  08801
USA",-74.8862418229162,40.6401840553805,96.43,Plenary Retail Consumption License,Active,JUNIPER HLL,THE FOOD CURE LLC,"Jul 01, 2019",NA,"Jun 30, 2020",ANNANDALE,"73 BEAVER AVENUE 
ANNANDALE, NJ  08801
USA","18 WELLINGTON DRIVE  
ANNANDALE, NJ  08801
USA",,
4384,1006-44-005-009,CLINTON TOWNSHIP,"1708 ROUTE 31 NORTH  
CLINTON TOWNSHIP, NJ  08809
USA",-74.9102288181474,40.6460297203838,85.61,Plenary Retail Distribution License,Active,BOURBON STREET WINE AND SPIRITS,ROCK U LLC,"Jul 01, 2019",NA,"Jun 30, 2020",CLINTON TOWNSHIP,"1708 ROUTE 31 NORTH  
CLINTON TOWNSHIP, NJ  08809
USA","1708 ROUTE 31 NORTH  
CLINTON TOWNSHIP, NJ  08809
USA",,1
4385,1007-33-001-010,DELAWARE TWP,"300 OLD CROTON RD  
DELAWARE TWP, NJ  08822
USA",-74.930660545328,40.5110022474598,96.52,Plenary Retail Consumption License,Active,OLD CROTON BAR & GRILL,KIMGALO INC,"Jul 01, 2019",NA,"Jun 30, 2020",DELAWARE TWP,"300 OLD CROTON RD  
DELAWARE TWP, NJ  08822
USA","300 OLD CROTON RD  
DELAWARE TWP, NJ  08822
USA",1,
4386,1007-33-002-006,SERGEANTSVILLE,"601 ROSEMONT-RINGOES ROAD  
SERGEANTSVILLE, NJ  08557
USA",-74.944378,40.44586,94.67,Plenary Retail Consumption License,Active,SERGEANTSVILLE INN,BLACK DOG INC,"Jul 01, 2019",NA,"Jun 30, 2020",SERGEANTSVILLE,"601 ROSEMONT-RINGOES ROAD  
SERGEANTSVILLE, NJ  08557
USA","PO Box 183 
DELAWARE TWP, NJ  08557
USA",,
