"Row ID","Place ID","Place Name","Use Code","Use Level",Descriptiion,"Acreage 1986","Acreage 1995","Acreage 2002","Acreage 2007","Acreage 2012","Acreage 2015","Change in Acreage 1986 - 1995","Change in Acreage 1995 - 2002","Change in Acreage 2002 - 2007","Change in Acreage 2007 - 2012","Change in Acreage 2012 - 2015","Change in Acreage 1986 - 2015","Percentage Change 1986 - 1995","Percentage Change 1995 - 2002","Percentage Change 2002 - 2007","Percentage Change 2007 - 2012","Percentage Change 2012 - 2015","Percentage Change 1986 - 2015","Percentage Change 1986 - 1995","Percentage Change 1995 - 2002","Percentage Change 2002 - 2007","Percentage Change 2007 - 2012","Percentage Change 2012 - 2015","Percentage Change 1986 - 2015","Place Total Area"
1583,13,Monmouth,7,1,"BARREN LAND","4,309.1","4,495.3","6,180.1","3,850.4","3,463.6","3,892.7",186.2,"1,684.9","-2,329.7",-386.8,429.1,-416.4,4.32,37.48,-37.7,-10.05,12.39,-9.66,1.39,1.45,1.99,1.24,1.11,1.25,"310,833.0"
1584,13,Monmouth,11,2,Residential,"74,297.5","85,342.1","94,191.6","99,652.1","101,018.5","101,710.6","11,044.6","8,849.6","5,460.4","1,366.4",692.1,"27,413.1",14.87,10.37,5.8,1.37,0.69,36.9,23.9,27.46,30.3,32.06,32.5,32.72,"310,833.0"
1585,13,Monmouth,12,2,"Commercial and Services","10,697.5","11,909.7","13,000.9","14,113.7","14,465.5","14,586.8","1,212.2","1,091.1","1,112.8",351.8,121.3,"3,889.3",11.33,9.16,8.56,2.49,0.84,36.36,3.44,3.83,4.18,4.54,4.65,4.69,"310,833.0"
1586,13,Monmouth,13,2,Industrial,"2,556.3","2,715.5","2,868.7","2,724.5","2,639.8","2,535.0",159.2,153.2,-144.3,-84.7,-104.8,-21.3,6.23,5.64,-5.03,-3.11,-3.97,-0.83,0.82,0.87,0.92,0.88,0.85,0.82,"310,833.0"
1587,13,Monmouth,14,2,Transportation/Communication/Utilities,"4,748.8","4,792.2","6,441.0","8,143.0","8,470.7","8,886.1",43.4,"1,648.8","1,701.9",327.7,415.4,"4,137.3",0.91,34.41,26.42,4.02,4.9,87.12,1.53,1.54,2.07,2.62,2.73,2.86,"310,833.0"
1588,13,Monmouth,15,2,"Industrial and Commercial Complexes",9.1,12.6,18.5,73.2,99.6,126.8,3.5,5.9,54.7,26.4,27.2,117.7,38.05,47.1,295.19,36.03,27.35,1290.24,0,0,0.01,0.02,0.03,0.04,"310,833.0"
1589,13,Monmouth,16,2,"Mixed Urban or Built-up Land",32.8,32.8,33.9,41.7,55.5,64.6,0.0,1.0,7.8,13.8,9.1,31.8,0,3.17,23.07,33.2,16.35,96.77,0.01,0.01,0.01,0.01,0.02,0.02,"310,833.0"
1590,13,Monmouth,17,2,"Other Urban or Built-up Land","10,768.0","11,420.0","9,262.7","10,173.0","9,354.8","9,268.3",652.0,"-2,157.4",910.3,-818.2,-86.5,"-1,499.7",6.06,-18.89,9.83,-8.04,-0.92,-13.93,3.46,3.67,2.98,3.27,3.01,2.98,"310,833.0"
1591,13,Monmouth,18,2,"Recreational Land","7,840.2","8,362.4","10,158.6","10,927.8","11,480.1","11,296.8",522.3,"1,796.2",769.1,552.4,-183.4,"3,456.6",6.66,21.48,7.57,5.05,-1.6,44.09,2.52,2.69,3.27,3.52,3.69,3.63,"310,833.0"
1592,13,Monmouth,21,2,"Cropland and Pastureland","53,711.5","43,242.9","33,973.4","29,357.4","27,130.3","27,321.1","-10,468.6","-9,269.5","-4,615.9","-2,227.2",190.8,"-26,390.4",-19.49,-21.44,-13.59,-7.59,0.7,-49.13,17.28,13.91,10.93,9.44,8.73,8.79,"310,833.0"
1593,13,Monmouth,22,2,"Orchards, Vineyards, Nurseries, Horticultural Areas, Sod Farms","4,875.0","6,885.5","7,238.3","7,448.0","7,051.6","6,401.1","2,010.5",352.8,209.7,-396.4,-650.4,"1,526.2",41.24,5.12,2.9,-5.32,-9.22,31.31,1.57,2.22,2.33,2.4,2.27,2.06,"310,833.0"
1594,13,Monmouth,23,2,"Confined Feeding Operations",87.4,80.8,53.5,39.7,32.3,30.7,-6.7,-27.3,-13.8,-7.4,-1.6,-56.7,-7.62,-33.77,-25.77,-18.66,-4.86,-64.86,0.03,0.03,0.02,0.01,0.01,0.01,"310,833.0"
1595,13,Monmouth,24,2,"Other Agriculture","3,782.3","3,793.6","4,679.6","5,605.0","6,154.1","6,230.1",11.4,886.0,925.3,549.2,76.0,"2,447.9",0.3,23.36,19.77,9.8,1.23,64.72,1.22,1.22,1.51,1.8,1.98,2,"310,833.0"
1596,13,Monmouth,41,2,Deciduous Forest,"38,003.0","35,761.8","36,007.0","33,874.0","34,004.9","33,688.4","-2,241.3",245.2,"-2,132.9",130.9,-316.4,"-4,314.6",-5.9,0.69,-5.92,0.39,-0.93,-11.35,12.23,11.51,11.58,10.9,10.94,10.84,"310,833.0"
1597,13,Monmouth,42,2,Coniferous Forest,"5,179.3","4,693.9","4,215.2","4,143.7","4,015.3","3,986.5",-485.4,-478.7,-71.5,-128.4,-28.8,"-1,192.8",-9.37,-10.2,-1.7,-3.1,-0.72,-23.03,1.67,1.51,1.36,1.33,1.29,1.28,"310,833.0"
1598,13,Monmouth,43,2,Mixed Forest,"7,589.8","7,139.2","6,896.3","6,776.1","6,707.8","6,636.9",-450.7,-242.9,-120.2,-68.3,-70.9,-952.9,-5.94,-3.4,-1.74,-1.01,-1.06,-12.56,2.44,2.3,2.22,2.18,2.16,2.14,"310,833.0"
1599,13,Monmouth,44,2,Brushland/Shrubland,"8,870.4","9,239.5","7,323.7","5,971.0","6,928.3","6,827.0",369.2,"-1,915.9","-1,352.6",957.2,-101.2,"-2,043.3",4.16,-20.74,-18.47,16.03,-1.46,-23.04,2.85,2.97,2.36,1.92,2.23,2.2,"310,833.0"
1600,13,Monmouth,45,2,"Severe Burned Upland Vegetation",0.0,0.0,11.9,0.0,3.3,.0,0.0,11.9,-11.9,3.3,-3.3,0.0,0,100,-100,100,-100,0,0,0,0,0,0,0,"310,833.0"
1601,13,Monmouth,51,2,"Streams and Canals",140.6,140.7,236.4,266.7,268.4,259.3,0.1,95.7,30.3,1.7,-9.1,118.7,0.1,68,12.83,0.63,-3.39,84.46,0.05,0.05,0.08,0.09,0.09,0.08,"310,833.0"
1602,13,Monmouth,52,2,Natural Lakes,"1,598.1","1,587.2","1,430.0","1,381.0","1,380.6","1,372.4",-10.9,-157.2,-49.1,-0.4,-8.1,-225.7,-0.68,-9.91,-3.43,-0.03,-0.59,-14.12,0.51,0.51,0.46,0.44,0.44,0.44,"310,833.0"
1603,13,Monmouth,53,2,"Artificial Lakes","1,429.9","2,266.5","2,481.4","2,850.2","2,913.3","2,862.3",836.6,214.9,368.8,63.1,-51.0,"1,432.4",58.51,9.48,14.86,2.21,-1.75,100.17,0.46,0.73,0.8,0.92,0.94,0.92,"310,833.0"
1604,13,Monmouth,54,2,"Bays, Estuaries & other Tidal Waters","15,107.1","14,570.4","13,515.3","14,680.8","14,621.0","14,404.8",-536.7,"-1,055.1","1,165.5",-59.8,-216.2,-702.3,-3.55,-7.24,8.62,-0.41,-1.48,-4.65,4.86,4.69,4.35,4.72,4.7,4.63,"310,833.0"
1605,13,Monmouth,54,2,"Bays, Estuaries & other Tidal Waters","15,107.1","14,570.4","13,515.3","14,680.8","14,621.0","14,404.8",-536.7,"-1,055.1","1,165.5",-59.8,-216.2,-702.3,-3.55,-7.24,8.62,-0.41,-1.48,-4.65,4.86,4.69,4.35,4.72,4.7,4.63,"310,833.0"
1606,13,Monmouth,61,2,"Coastal Wetlands","3,013.4","3,086.8","3,073.6","3,383.4","3,274.5","3,193.5",73.4,-13.2,309.8,-108.9,-81.0,180.1,2.44,-0.43,10.08,-3.22,-2.47,5.98,0.97,0.99,0.99,1.09,1.05,1.03,"310,833.0"
1607,13,Monmouth,62,2,"Interior Wetland","58,675.2","54,942.2","53,292.1","51,828.6","51,981.2","51,884.5","-3,733.0","-1,650.1","-1,463.6",152.6,-96.7,"-6,790.7",-6.36,-3,-2.75,0.29,-0.19,-11.57,18.88,17.68,17.14,16.67,16.72,16.69,"310,833.0"
1608,13,Monmouth,65,2,"Severe Burned Wetlands",0.0,0.0,3.9,0.0,.3,.0,0.0,3.9,-3.9,0.3,-0.3,0.0,0,100,-100,100,-100,0,0,0,0,0,0,0,"310,833.0"
1609,13,Monmouth,71,2,Beaches,702.5,825.4,"1,391.8",689.9,777.3,969.1,122.9,566.4,-701.9,87.4,191.8,266.6,17.5,68.62,-50.43,12.67,24.68,37.95,0.23,0.27,0.45,0.22,0.25,0.31,"310,833.0"
1610,13,Monmouth,72,2,"Bare Exposed Rock, Rockslides, etc.",0.9,0.0,0.0,11.6,37.4,21.2,-0.9,.0,11.6,25.8,-16.2,20.4,-100,0,100,221.48,-43.27,2340.23,0,0,0,0,0.01,0.01,"310,833.0"
1611,13,Monmouth,73,2,"Extractive Mining","1,363.4","1,186.5",815.8,561.2,575.3,591.7,-176.9,-370.7,-254.6,14.0,16.5,-771.7,-12.97,-31.24,-31.21,2.5,2.86,-56.6,0.44,0.38,0.26,0.18,0.19,0.19,"310,833.0"
1612,13,Monmouth,74,2,"Altered Lands","3,262.9","4,528.3","3,734.3","3,719.3","3,310.3","3,243.9","1,265.5",-794.0,-15.0,-409.1,-66.4,-19.0,38.78,-17.53,-0.4,-11,-2,-0.58,1.05,1.46,1.2,1.2,1.06,1.04,"310,833.0"
1613,13,Monmouth,74,2,"Altered Lands","3,262.9","4,528.3","3,734.3","3,719.3","3,310.3","3,243.9","1,265.5",-794.0,-15.0,-409.1,-66.4,-19.0,38.78,-17.53,-0.4,-11,-2,-0.58,1.05,1.46,1.2,1.2,1.06,1.04,"310,833.0"
1614,13,Monmouth,75,2,"Transitional Areas (sites under construction)","1,012.5","1,533.9","3,010.2","1,557.0","1,024.1","1,236.3",521.4,"1,476.3","-1,453.2",-532.9,212.1,223.8,51.49,96.25,-48.28,-34.22,20.71,22.1,0.33,0.49,0.97,0.5,0.33,0.4,"310,833.0"
1615,13,Monmouth,76,2,"Undifferentiated Barren Lands",481.9,290.1,98.4,40.0,23.1,21.7,-191.9,-191.7,-58.4,-17.0,-1.4,-460.2,-39.81,-66.07,-59.34,-42.37,-5.9,-95.5,0.16,0.09,0.03,0.01,0.01,0.01,"310,833.0"
1616,13,Monmouth,80,2,"Managed Wetlands (Modified)",181.0,0.0,0.0,0.0,.0,.0,-181.0,.0,0.0,0.0,0.0,-181.0,-100,0,0,0,0,-100,0.06,0,0,0,0,0,"310,833.0"
1617,13,Monmouth,1100,3,Residential,744.2,0.0,0.0,0.0,.0,.0,-744.2,.0,0.0,0.0,0.0,-744.2,-100,0,0,0,0,-100,0.24,0,0,0,0,0,"310,833.0"
1618,13,Monmouth,1110,3,"Residential (High Density or Multiple Dwelling)","6,674.7","7,997.8","8,780.3","9,098.0","9,269.8","9,417.4","1,323.1",782.5,317.7,171.9,147.5,"2,742.6",19.82,9.78,3.62,1.89,1.59,41.09,2.15,2.57,2.82,2.93,2.98,3.03,"310,833.0"
1619,13,Monmouth,1120,3,"Residential (Single Unit, Medium Density)","29,590.7","32,241.0","32,897.0","33,568.5","33,937.5","34,142.5","2,650.3",655.9,671.6,369.0,205.0,"4,551.8",8.96,2.03,2.04,1.1,0.6,15.38,9.52,10.37,10.58,10.8,10.92,10.98,"310,833.0"
1620,13,Monmouth,1130,3,"Residential (Single Unit, Low Density)","20,144.0","22,364.1","23,093.4","24,473.0","24,520.1","24,575.7","2,220.1",729.4,"1,379.5",47.2,55.6,"4,431.7",11.02,3.26,5.97,0.19,0.23,22,6.48,7.19,7.43,7.87,7.89,7.91,"310,833.0"
1621,13,Monmouth,1140,3,"Residential (Rural, Single Unit)","17,143.7","22,738.9","29,420.9","32,512.7","33,291.0","33,575.0","5,595.2","6,682.0","3,091.7",778.4,283.9,"16,431.3",32.64,29.39,10.51,2.39,0.85,95.84,5.52,7.32,9.47,10.46,10.71,10.8,"310,833.0"
1622,13,Monmouth,1150,3,"Mixed Residential",0.2,0.2,0.0,0.0,.0,.0,0.0,-.2,0.0,0.0,0.0,-0.2,0,-100,0,0,0,-100,0,0,0,0,0,0,"310,833.0"
1623,13,Monmouth,1200,3,"Commercial and Services","8,920.9","10,050.6","10,907.3","11,976.5","12,393.1","12,533.9","1,129.7",856.7,"1,069.2",416.6,140.8,"3,613.0",12.66,8.52,9.8,3.48,1.14,40.5,2.87,3.23,3.51,3.85,3.99,4.03,"310,833.0"
1624,13,Monmouth,1211,3,"Military Installations","1,743.3","1,825.7","2,061.6","2,137.1","1,931.6","1,926.5",82.5,235.8,75.6,-205.5,-5.1,183.2,4.73,12.92,3.66,-9.62,-0.27,10.51,0.56,0.59,0.66,0.69,0.62,0.62,"310,833.0"
1625,13,Monmouth,1214,3,"Former Military; Indeterminate Use",33.4,33.4,32.0,0.0,140.7,126.4,0.0,-1.4,-32.0,140.7,-14.3,93.1,0,-4.14,-100,100,-10.15,279.02,0.01,0.01,0.01,0,0.05,0.04,"310,833.0"
1626,13,Monmouth,1300,3,Industrial,"2,556.3","2,715.5","2,868.7","2,724.5","2,639.8","2,535.0",159.2,153.2,-144.3,-84.7,-104.8,-21.3,6.23,5.64,-5.03,-3.11,-3.97,-0.83,0.82,0.87,0.92,0.88,0.85,0.82,"310,833.0"
1627,13,Monmouth,1400,3,Transportation,"4,333.3","4,379.5","1,626.6","1,568.7","1,683.2","1,961.9",46.2,"-2,752.9",-57.9,114.5,278.8,"-2,371.4",1.07,-62.86,-3.56,7.3,16.56,-54.72,1.39,1.41,0.52,0.5,0.54,0.63,"310,833.0"
1628,13,Monmouth,1410,3,"Major Roadway",0.0,0.0,"2,575.2","3,062.8","3,086.8","3,097.0",0.0,"2,575.2",487.6,23.9,10.2,"3,097.0",0,100,18.93,0.78,0.33,100,0,0,0.83,0.99,0.99,1,"310,833.0"
1629,13,Monmouth,1411,3,"Mixed transportation Corridor Overlap Areas",0.0,0.0,0.0,0.5,2.0,2.0,0.0,.0,0.5,1.5,0.0,2.0,0,0,100,342.22,0,100,0,0,0,0,0,0,"310,833.0"
1630,13,Monmouth,1419,3,"Bridge Over Water",0.0,0.0,25.5,27.9,29.3,28.9,0.0,25.5,2.4,1.4,-0.3,28.9,0,100,9.26,5.06,-1.16,100,0,0,0.01,0.01,0.01,0.01,"310,833.0"
1631,13,Monmouth,1420,3,"Railroad Facilities",0.0,0.0,0.0,521.9,502.4,502.5,0.0,.0,521.9,-19.5,0.1,502.5,0,0,100,-3.73,0.01,100,0,0,0,0.17,0.16,0.16,"310,833.0"
1632,13,Monmouth,1440,3,"Airport Facilities",0.0,0.0,164.8,183.4,193.6,191.5,0.0,164.8,18.6,10.2,-2.1,191.5,0,100,11.27,5.54,-1.09,100,0,0,0.05,0.06,0.06,0.06,"310,833.0"
1633,13,Monmouth,1461,3,"Wetland Rights-of-Way(WETLANDS)",415.4,412.7,618.4,638.0,644.5,651.6,-2.7,205.7,19.5,6.6,7.0,236.2,-0.65,49.85,3.16,1.03,1.09,56.85,0.13,0.13,0.2,0.21,0.21,0.21,"310,833.0"
1634,13,Monmouth,1462,3,"Upland Rights-of-Way, Developed",0.0,0.0,24.3,43.6,50.0,58.8,0.0,24.3,19.3,6.4,8.8,58.8,0,100,79.56,14.66,17.57,100,0,0,0.01,0.01,0.02,0.02,"310,833.0"
1635,13,Monmouth,1463,3,"Upland Rights-of-Way, Undeveloped",0.0,0.0,541.7,660.6,704.9,714.5,0.0,541.7,118.9,44.4,9.5,714.5,0,100,21.94,6.71,1.35,100,0,0,0.17,0.21,0.23,0.23,"310,833.0"
1636,13,Monmouth,1499,3,Stormwater Basin,0.0,0.0,864.3,"1,435.7","1,574.0","1,677.5",0.0,864.3,571.4,138.3,103.5,"1,677.5",0,100,66.11,9.63,6.58,100,0,0,0.28,0.46,0.51,0.54,"310,833.0"
1637,13,Monmouth,1500,3,"Industrial and Commercial Complexes",9.1,12.6,18.5,73.2,99.6,126.8,3.5,5.9,54.7,26.4,27.2,117.7,38.05,47.1,295.19,36.03,27.35,1290.24,0,0,0.01,0.02,0.03,0.04,"310,833.0"
1638,13,Monmouth,1600,3,"Mixed Urban or Built-up Land",32.8,32.8,33.9,41.7,55.5,64.6,0.0,1.0,7.8,13.8,9.1,31.8,0,3.17,23.07,33.2,16.35,96.77,0.01,0.01,0.01,0.01,0.02,0.02,"310,833.0"
1639,13,Monmouth,1700,3,"Other Urban or Built-up Land","9,640.9","10,151.4","7,756.2","8,734.1","7,948.0","7,807.8",510.4,"-2,395.2",977.9,-786.0,-140.3,"-1,833.2",5.29,-23.59,12.61,-9,-1.76,-19.01,3.1,3.27,2.5,2.81,2.56,2.51,"310,833.0"
1640,13,Monmouth,1710,3,Cemetery,0.0,0.0,787.6,807.6,821.7,820.9,0.0,787.6,20.0,14.1,-0.9,820.9,0,100,2.54,1.75,-0.11,100,0,0,0.25,0.26,0.26,0.26,"310,833.0"
1641,13,Monmouth,1711,3,"Cemetery on Wetland",0.0,0.0,20.1,22.5,24.7,24.8,0.0,20.1,2.4,2.2,0.1,24.8,0,100,11.87,9.72,0.4,100,0,0,0.01,0.01,0.01,0.01,"310,833.0"
1642,13,Monmouth,1741,3,"Phragmites Dominate Urban Area",0.0,0.0,15.5,10.7,7.3,7.4,0.0,15.5,-4.8,-3.4,0.1,7.4,0,100,-31.03,-31.49,0.96,100,0,0,0,0,0,0,"310,833.0"
1643,13,Monmouth,1750,3,"Managed Wetland, in Maintained Lawn Green space ","1,127.1","1,268.8",683.2,598.1,553.1,607.4,141.6,-585.6,-85.1,-45.0,54.4,-519.7,12.57,-46.15,-12.46,-7.53,9.83,-46.11,0.36,0.41,0.22,0.19,0.18,0.2,"310,833.0"
1644,13,Monmouth,1800,3,"Recreational Land","6,132.8","6,511.9","7,974.5","8,244.7","8,666.0","8,536.8",379.1,"1,462.6",270.3,421.3,-129.2,"2,404.0",6.18,22.46,3.39,5.11,-1.49,39.2,1.97,2.09,2.57,2.65,2.79,2.75,"310,833.0"
1645,13,Monmouth,1804,3,"Athletic Fields (Schools)","1,254.1","1,296.3","1,460.0","1,521.7","1,599.9","1,593.9",42.2,163.7,61.7,78.2,-5.9,339.8,3.36,12.63,4.22,5.14,-0.37,27.09,0.4,0.42,0.47,0.49,0.51,0.51,"310,833.0"
1646,13,Monmouth,1810,3,"Stadium, Theaters, Cultural Centers, and Zoos",0.0,0.0,37.0,282.0,278.8,312.5,0.0,37.0,245.0,-3.2,33.7,312.5,0,100,661.52,-1.15,12.1,100,0,0,0.01,0.09,0.09,0.1,"310,833.0"
1647,13,Monmouth,1850,3,"Managed Wetland, in Built-up Maintained Rec Area",453.2,554.2,687.0,879.4,935.5,853.6,101.0,132.8,192.3,56.2,-81.9,400.4,22.28,23.96,27.99,6.39,-8.75,88.34,0.15,0.18,0.22,0.28,0.3,0.27,"310,833.0"
1648,13,Monmouth,2100,3,"Cropland and Pastureland","45,237.0","35,077.2","26,565.1","22,441.4","20,594.6","20,825.3","-10,159.7","-8,512.1","-4,123.8","-1,846.7",230.7,"-24,411.7",-22.46,-24.27,-15.52,-8.23,1.12,-53.96,14.55,11.28,8.55,7.22,6.63,6.7,"310,833.0"
1649,13,Monmouth,2140,3,"Agricultural Wetlands (Cranberry Farms & Modified Uplands)","8,474.5","7,652.6","7,108.5","6,663.6","6,182.8","6,225.8",-821.9,-544.1,-445.0,-480.7,43.0,"-2,248.7",-9.7,-7.11,-6.26,-7.21,0.7,-26.53,2.73,2.46,2.29,2.14,1.99,2,"310,833.0"
1650,13,Monmouth,2150,3," Former Agricultural Wetlands - Becoming Shrubby, not Built-up ",0.0,513.0,0.0,252.6,.0,.0,513.0,-513.0,252.6,-252.6,0.0,0.0,100,-100,100,-100,0,0,0,0.17,0,0.08,0,0,"310,833.0"
1651,13,Monmouth,2200,3,"Orchards, Vineyards, Nurseries, Horticultural Areas, Sod Farms","4,875.0","6,885.5","7,238.3","7,448.0","7,051.6","6,401.1","2,010.5",352.8,209.7,-396.4,-650.4,"1,526.2",41.24,5.12,2.9,-5.32,-9.22,31.31,1.57,2.22,2.33,2.4,2.27,2.06,"310,833.0"
1652,13,Monmouth,2300,3,"Confined Feeding Operations",87.4,80.8,53.5,39.7,32.3,30.7,-6.7,-27.3,-13.8,-7.4,-1.6,-56.7,-7.62,-33.77,-25.77,-18.66,-4.86,-64.86,0.03,0.03,0.02,0.01,0.01,0.01,"310,833.0"
1653,13,Monmouth,2400,3,"Other Agriculture","3,782.3","3,793.6","4,679.6","5,605.0","6,154.1","6,230.1",11.4,886.0,925.3,549.2,76.0,"2,447.9",0.3,23.36,19.77,9.8,1.23,64.72,1.22,1.22,1.51,1.8,1.98,2,"310,833.0"
1654,13,Monmouth,4100,3,Deciduous Forest,"4,172.9",0.0,0.0,0.0,.0,.0,"-4,172.9",.0,0.0,0.0,0.0,"-4,172.9",-100,0,0,0,0,-100,1.34,0,0,0,0,0,"310,833.0"
1655,13,Monmouth,4110,3,"Deciduous Forest (10-50% Crown Closure)","1,138.0","1,763.3","3,096.0","2,924.5","3,349.9","3,283.6",625.3,"1,332.7",-171.5,425.4,-66.3,"2,145.6",54.94,75.58,-5.54,14.55,-1.98,188.54,0.37,0.57,1,0.94,1.08,1.06,"310,833.0"
1656,13,Monmouth,4120,3,"Deciduous Forest (>50% Crown Closure)","32,692.1","33,998.5","32,911.0","30,949.6","30,655.0","30,404.8","1,306.4","-1,087.5","-1,961.4",-294.6,-250.2,"-2,287.3",4,-3.2,-5.96,-0.95,-0.82,-7,10.52,10.94,10.59,9.96,9.86,9.78,"310,833.0"
1657,13,Monmouth,4200,3,Coniferous Forest,798.0,0.0,0.0,0.0,.0,.0,-798.0,.0,0.0,0.0,0.0,-798.0,-100,0,0,0,0,-100,0.26,0,0,0,0,0,"310,833.0"
1658,13,Monmouth,4210,3,"Coniferous Forest (10-50% Crown Closure)",139.8,276.6,391.5,438.7,405.1,394.4,136.8,114.9,47.2,-33.6,-10.7,254.6,97.88,41.54,12.04,-7.66,-2.63,182.14,0.04,0.09,0.13,0.14,0.13,0.13,"310,833.0"
1659,13,Monmouth,4220,3,"Coniferous Forest (>50% Crown Closure)","4,142.2","4,313.9","3,732.7","3,601.6","3,505.9","3,487.7",171.8,-581.2,-131.1,-95.7,-18.2,-654.4,4.15,-13.47,-3.51,-2.66,-0.52,-15.8,1.33,1.39,1.2,1.16,1.13,1.12,"310,833.0"
1660,13,Monmouth,4230,3,Plantation,99.3,103.4,0.0,103.5,.0,.0,4.1,-103.4,103.5,-103.5,0.0,-99.3,4.11,-100,100,-100,0,-100,0.03,0.03,0,0.03,0,0,"310,833.0"
1661,13,Monmouth,4310,3,"Mixed with Coniferous Prevalent (> 50% Coniferous)",414.8,0.0,0.0,0.0,.0,.0,-414.8,.0,0.0,0.0,0.0,-414.8,-100,0,0,0,0,-100,0.13,0,0,0,0,0,"310,833.0"
1662,13,Monmouth,4311,3,"Mixed Forest (>50% Coniferous with 10-50% Crown Closure)",87.0,136.8,327.3,312.6,263.7,264.5,49.8,190.4,-14.7,-48.9,0.8,177.4,57.21,139.18,-4.49,-15.65,0.31,203.87,0.03,0.04,0.11,0.1,0.08,0.09,"310,833.0"
1663,13,Monmouth,4312,3,"Mixed Forest (>50% Coniferous with >50% Crown Closure)","2,719.5","3,011.5","2,719.6","2,548.8","2,466.8","2,436.9",291.9,-291.9,-170.8,-82.0,-29.9,-282.7,10.73,-9.69,-6.28,-3.22,-1.21,-10.39,0.87,0.97,0.87,0.82,0.79,0.78,"310,833.0"
1664,13,Monmouth,4320,3," Mixed with Deciduous Prevalent (> 50% Deciduous)",689.1,0.0,0.0,0.0,.0,.0,-689.1,.0,0.0,0.0,0.0,-689.1,-100,0,0,0,0,-100,0.22,0,0,0,0,0,"310,833.0"
1665,13,Monmouth,4321,3,"Mixed Forest (>50% Deciduous with 10-50% Crown Closure)",79.5,122.7,425.9,501.5,483.5,464.9,43.3,303.1,75.6,-18.0,-18.7,385.4,54.42,247.02,17.76,-3.59,-3.86,484.94,0.03,0.04,0.14,0.16,0.16,0.15,"310,833.0"
1666,13,Monmouth,4322,3,"Mixed Forest (>50% Deciduous with >50% Crown Closure)","3,599.8","3,868.2","3,423.5","3,413.2","3,493.9","3,470.7",268.3,-444.6,-10.3,80.7,-23.2,-129.2,7.45,-11.49,-0.3,2.36,-0.66,-3.59,1.16,1.24,1.1,1.1,1.12,1.12,"310,833.0"
1667,13,Monmouth,4400,3,Brushland,"3,245.3",0.0,0.0,0.0,.0,.0,"-3,245.3",.0,0.0,0.0,0.0,"-3,245.3",-100,0,0,0,0,-100,1.04,0,0,0,0,0,"310,833.0"
1668,13,Monmouth,4410,3,"Old Field (< 25% Brush Covered)","2,092.9","4,690.7","2,506.0","1,562.5","2,213.3","2,129.7","2,597.9","-2,184.7",-943.5,650.8,-83.6,36.9,124.13,-46.58,-37.65,41.65,-3.78,1.76,0.67,1.51,0.81,0.5,0.71,0.69,"310,833.0"
1669,13,Monmouth,4411,3,"Phragmites Dominate Old Field",0.0,0.0,52.2,38.2,45.6,45.6,0.0,52.2,-14.0,7.4,0.0,45.6,0,100,-26.82,19.23,0.04,100,0,0,0.02,0.01,0.01,0.01,"310,833.0"
1670,13,Monmouth,4420,3,"Deciduous Brush","1,674.3","2,077.3","2,494.8","2,291.1","2,001.4","1,970.4",403.0,417.6,-203.7,-289.8,-31.0,296.1,24.07,20.1,-8.16,-12.65,-1.55,17.68,0.54,0.67,0.8,0.74,0.64,0.63,"310,833.0"
1671,13,Monmouth,4430,3,"Coniferous Brush",504.4,801.7,505.5,352.5,467.4,445.4,297.2,-296.2,-153.0,115.0,-22.1,-59.0,58.93,-36.95,-30.27,32.61,-4.72,-11.7,0.16,0.26,0.16,0.11,0.15,0.14,"310,833.0"
1672,13,Monmouth,4440,3,"Mixed Deciduous","1,353.6","1,669.9","1,765.2","1,726.7","2,200.6","2,236.0",316.3,95.3,-38.5,473.9,35.4,882.3,23.36,5.71,-2.18,27.45,1.61,65.18,0.44,0.54,0.57,0.56,0.71,0.72,"310,833.0"
1673,13,Monmouth,4500,3,"Severe Burned Upland Vegetation",0.0,0.0,11.9,0.0,3.3,.0,0.0,11.9,-11.9,3.3,-3.3,0.0,0,100,-100,100,-100,0,0,0,0,0,0,0,"310,833.0"
1674,13,Monmouth,5100,3,"Streams and Canals",140.6,140.7,236.4,266.7,268.4,259.3,0.1,95.7,30.3,1.7,-9.1,118.7,0.1,68,12.83,0.63,-3.39,84.46,0.05,0.05,0.08,0.09,0.09,0.08,"310,833.0"
1675,13,Monmouth,5200,3,Natural Lakes,"1,598.1","1,587.2","1,430.0","1,381.0","1,380.6","1,372.4",-10.9,-157.2,-49.1,-0.4,-8.1,-225.7,-0.68,-9.91,-3.43,-0.03,-0.59,-14.12,0.51,0.51,0.46,0.44,0.44,0.44,"310,833.0"
1676,13,Monmouth,5300,3,"Artificial Lakes","1,429.9","2,266.5","2,481.4","2,850.2","2,913.3","2,862.3",836.6,214.9,368.8,63.1,-51.0,"1,432.4",58.51,9.48,14.86,2.21,-1.75,100.17,0.46,0.73,0.8,0.92,0.94,0.92,"310,833.0"
1677,13,Monmouth,5410,3,"Tidal Rivers, Inland Bays and other Tidal Waters","6,577.8","6,539.5","6,640.4","6,700.4","6,745.5","6,735.9",-38.3,100.9,60.0,45.1,-9.6,158.1,-0.58,1.54,0.9,0.67,-0.14,2.4,2.12,2.1,2.14,2.16,2.17,2.17,"310,833.0"
