ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
34,NEW JERSEY,NJ,34017,Hudson,34017010800,"Census Tract 108, Hudson County, New Jersey",1.747229697212,3565,342,1369,51,1239,77,308,177,163,75,27949,3144,407,132,507,121,751,199,342,104,96,58,2013,424,171,98,11,15,0,12,41,41,133,66,6,4,8.6,4.8,8.9,3.7,27949.0,3144.0,16.6,5.2,14.2,3.7,21.1,5.2,9.6,3.2,7.7,4.7,56.5,10.6,5.1,2.9,0.8,1.1,0.0,2.3,3.3,3.3,10.7,5.2,0.2,0.1,0.5597,0.8175,0.7334,0.785,2.8956,0.7693,0.458,0.448,0.4473,0.5665,1.9198,0.4373,0.652,0.6455,1.2975,0.6595,0.1925,0.0,0.6645,0.6518,0.467,1.9758,0.4506,8.0887,0.6593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,234,16.3,6.4,6084
34,NEW JERSEY,NJ,34017,Hudson,34017010900,"Census Tract 109, Hudson County, New Jersey",0.109657601224,2149,249,987,50,896,69,511,153,51,28,23064,2442,304,85,370,86,402,124,299,103,61,36,1095,320,210,92,387,73,0,12,67,40,445,78,133,59,23.8,6.8,4.9,2.7,23064.0,2442.0,19.0,5.0,17.2,4.8,18.7,5.3,13.9,5.0,6.8,4.0,51.0,13.7,10.4,4.4,39.2,7.2,0.0,3.2,7.5,4.5,49.7,7.6,6.2,2.6,0.8716,0.3952,0.8329,0.8285,2.9282,0.7808,0.6865,0.2575,0.7859,0.515,2.2449,0.6911,0.6145,0.8125,1.427,0.7255,0.904,0.0,0.8645,0.9739,0.936,3.6784,0.9754,10.2785,0.8951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,235,121,11.0,5.4,1449
34,NEW JERSEY,NJ,34017,Hudson,34017011000,"Census Tract 110, Hudson County, New Jersey",0.078219245874,2012,264,954,51,797,86,382,159,82,44,25384,3419,174,97,349,80,441,118,196,59,79,58,1356,302,158,91,159,53,0,12,34,28,210,75,0,12,19.1,8.0,7.9,4.1,25384.0,3419.0,12.3,6.2,17.3,4.5,21.9,5.1,9.9,3.2,9.9,7.3,67.4,12.1,8.3,4.7,16.7,5.6,0.0,3.3,4.3,3.5,26.3,9.1,0.0,0.6,0.8144,0.7568,0.7879,0.6925,3.0516,0.8129,0.692,0.5225,0.4749,0.674,2.3634,0.7613,0.7255,0.761,1.4865,0.7555,0.687,0.0,0.7345,0.8384,0.0,2.2599,0.5735,9.1614,0.7787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,123,11.1,5.9,1192
34,NEW JERSEY,NJ,34017,Hudson,34017011100,"Census Tract 111, Hudson County, New Jersey",0.111086564726,4526,424,1794,83,1664,111,859,284,217,90,24644,4231,526,167,502,130,1211,260,411,132,278,110,2815,520,469,153,143,68,0,12,102,53,444,117,5,5,19.0,6.3,9.8,4.0,24644.0,4231.0,18.2,5.1,11.1,3.0,26.8,5.2,9.1,3.0,16.7,6.6,62.2,9.9,11.2,3.5,8.0,3.8,0.0,1.8,6.1,3.2,26.7,6.6,0.1,0.1,0.8134,0.8561,0.7999,0.817,3.2864,0.8781,0.2355,0.84,0.3932,0.8605,2.3292,0.7412,0.691,0.825,1.516,0.772,0.48,0.0,0.8215,0.8414,0.3545,2.4974,0.6739,9.629,0.8279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,261,15.6,5.6,1845
34,NEW JERSEY,NJ,34017,Hudson,34017011200,"Census Tract 112, Hudson County, New Jersey",0.324104443554,6334,625,2596,86,2402,127,522,300,312,132,35260,3752,211,121,724,220,1577,354,495,163,292,152,2826,779,299,186,117,86,0,17,101,82,308,159,5,7,8.3,4.7,9.1,3.3,35260.0,3752.0,5.0,2.9,11.4,3.8,24.9,5.0,7.8,2.6,12.2,6.3,44.6,11.5,5.1,3.2,4.5,3.3,0.0,1.2,4.2,3.4,12.8,6.6,0.1,0.1,0.5471,0.828,0.5608,0.296,2.2319,0.5963,0.2565,0.746,0.2613,0.763,2.0268,0.5321,0.5715,0.6455,1.217,0.616,0.3545,0.0,0.728,0.6989,0.3545,2.1359,0.5158,7.6116,0.6116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,332,6.5,5.2,2594
34,NEW JERSEY,NJ,34017,Hudson,34017011300,"Census Tract 113, Hudson County, New Jersey",0.110354515334,2614,321,1279,47,1011,101,489,317,179,103,26800,3187,204,89,262,86,569,145,311,111,122,79,1656,369,210,179,188,83,0,12,30,49,220,95,19,18,18.7,11.7,12.0,6.2,26800.0,3187.0,11.0,4.2,10.0,3.0,21.8,4.9,11.9,4.1,12.1,7.8,63.4,11.8,8.7,7.3,14.7,6.5,0.0,2.5,3.0,4.9,21.8,8.8,0.7,0.7,0.8069,0.9052,0.7564,0.6395,3.108,0.8295,0.1635,0.5145,0.662,0.7585,2.0985,0.5858,0.7015,0.772,1.4735,0.75,0.649,0.0,0.6415,0.8033,0.7015,2.7953,0.7963,9.4753,0.8144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,378,178,14.5,6.8,1813
34,NEW JERSEY,NJ,34017,Hudson,34017011400,"Census Tract 114, Hudson County, New Jersey",0.23595079322,3572,347,1381,55,1273,82,169,115,101,60,32403,4472,423,182,556,139,823,159,338,122,73,43,1544,467,171,135,129,83,0,12,44,47,162,71,13,13,4.7,3.2,5.8,3.1,32403.0,4472.0,16.5,7.0,15.6,4.1,23.0,3.8,9.5,3.5,5.7,3.4,43.2,12.4,5.1,4.0,9.3,6.0,0.0,2.3,3.5,3.8,12.7,5.5,0.4,0.4,0.3139,0.5206,0.6318,0.782,2.2483,0.6028,0.5655,0.611,0.4373,0.429,2.0428,0.5421,0.5585,0.6455,1.204,0.6045,0.512,0.0,0.6765,0.6964,0.6135,2.4984,0.6749,7.9935,0.6493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,160,7.1,4.3,1960
34,NEW JERSEY,NJ,34017,Hudson,34017011500,"Census Tract 115, Hudson County, New Jersey",0.373642102358,2968,352,1260,60,1120,97,435,247,187,90,36168,5447,193,102,514,128,592,177,218,101,45,53,1236,458,143,105,52,41,0,12,0,17,119,67,0,12,14.7,8.1,12.6,5.2,36168.0,5447.0,8.9,4.6,17.3,3.7,19.9,5.5,7.3,3.5,4.0,4.8,41.6,14.6,5.1,3.7,4.1,3.3,0.0,2.5,0.0,1.5,10.6,5.9,0.0,0.4,0.7417,0.9183,0.5353,0.5515,2.7468,0.7352,0.692,0.3465,0.2071,0.261,1.5066,0.1575,0.5455,0.6455,1.191,0.6015,0.343,0.0,0.0,0.6503,0.0,0.9933,0.1244,6.4377,0.4491,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,279,167,9.4,5.5,1595
34,NEW JERSEY,NJ,34017,Hudson,34017011600,"Census Tract 116, Hudson County, New Jersey",0.178667928296,3968,332,1887,78,1804,91,611,250,29,27,31530,3135,382,126,578,104,850,224,630,157,303,104,1713,448,177,102,1008,165,0,12,72,54,602,136,0,12,15.4,6.3,1.5,1.5,31530.0,3135.0,13.0,4.4,14.6,3.0,21.4,5.4,15.9,4.2,16.8,5.7,43.2,10.7,4.6,2.7,53.4,8.5,0.0,1.7,4.0,3.0,33.4,6.9,0.0,0.3,0.7538,0.0261,0.6498,0.711,2.1407,0.5712,0.4855,0.4765,0.8666,0.863,2.6916,0.9012,0.5585,0.615,1.1735,0.595,0.954,0.0,0.7135,0.8931,0.0,2.5606,0.705,8.5664,0.717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,431,196,10.9,4.8,1384
34,NEW JERSEY,NJ,34017,Hudson,34017012300,"Census Tract 123, Hudson County, New Jersey",0.094014292592,2466,206,978,44,955,50,288,122,53,34,30707,3649,258,87,419,86,485,110,270,71,96,45,1419,257,341,131,280,72,0,12,12,21,121,46,0,12,11.7,4.9,3.8,2.4,30707.0,3649.0,14.5,4.7,17.0,3.4,19.7,4.1,10.9,3.0,10.1,4.7,57.5,9.3,14.3,5.4,28.6,7.3,0.0,3.3,1.3,2.3,12.7,4.9,0.0,0.5,0.671,0.2352,0.6703,0.737,2.3135,0.6234,0.6675,0.331,0.5792,0.681,2.2587,0.7006,0.6575,0.866,1.5235,0.776,0.824,0.0,0.445,0.6964,0.0,1.9654,0.4446,8.0611,0.6573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,90,8.8,3.6,796
34,NEW JERSEY,NJ,34017,Hudson,34017012400,"Census Tract 124, Hudson County, New Jersey",0.284380725386,2994,250,1170,43,1088,71,108,82,125,73,42194,3943,309,153,483,103,505,75,289,131,73,49,1004,370,136,87,65,49,0,12,31,37,52,37,22,17,3.6,2.8,7.4,4.3,42194.0,3943.0,13.5,6.3,16.1,2.8,16.9,2.1,9.7,4.0,6.7,4.5,33.5,12.1,4.7,3.0,5.6,4.2,0.0,2.7,2.8,3.4,4.8,3.3,0.7,0.6,0.2232,0.7071,0.3772,0.7215,2.029,0.5336,0.601,0.146,0.4589,0.5095,1.7154,0.2929,0.4665,0.621,1.0875,0.546,0.398,0.0,0.6225,0.3944,0.7015,2.1164,0.5038,6.9483,0.5294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,90,5.1,3.1,1672
34,NEW JERSEY,NJ,34017,Hudson,34017012500,"Census Tract 125, Hudson County, New Jersey",0.339757790838,4019,348,1460,61,1392,78,263,190,162,98,39176,5403,366,131,572,91,755,186,480,178,57,58,2007,466,204,109,214,120,0,12,37,39,72,59,49,13,6.6,4.7,6.6,3.9,39176.0,5403.0,13.0,4.7,14.2,2.5,18.8,4.3,11.9,4.4,4.1,4.2,49.9,10.8,5.3,2.8,14.7,8.2,0.0,2.2,2.7,2.9,5.2,4.2,1.2,0.3,0.4654,0.6214,0.4502,0.711,2.248,0.6023,0.458,0.2635,0.662,0.2695,1.653,0.2523,0.6095,0.6585,1.268,0.6465,0.649,0.0,0.61,0.4205,0.7685,2.448,0.6553,7.617,0.6131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,145,4.7,3.5,1869
34,NEW JERSEY,NJ,34017,Hudson,34017012600,"Census Tract 126, Hudson County, New Jersey",0.172554003126,3711,378,1336,58,1232,72,369,216,176,127,26517,3096,479,151,464,141,793,159,433,123,68,44,2175,462,563,171,135,62,10,16,81,49,147,66,9,5,9.9,5.8,8.4,5.7,26517.0,3096.0,17.9,5.6,12.5,3.5,21.4,3.7,11.7,2.9,5.5,3.6,58.6,10.9,16.8,4.7,10.1,4.6,0.7,1.2,6.6,4.0,11.9,5.4,0.2,0.1,0.6143,0.7854,0.7629,0.811,2.9736,0.7919,0.333,0.4765,0.6444,0.41,1.8639,0.3972,0.6675,0.893,1.5605,0.803,0.542,0.845,0.8395,0.6799,0.467,3.3734,0.9277,9.7714,0.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,231,18.6,5.7,1921
34,NEW JERSEY,NJ,34017,Hudson,34017012700,"Census Tract 127, Hudson County, New Jersey",6.72078291901,6393,572,1975,81,1890,93,517,337,221,88,24437,2878,884,184,730,117,1025,275,345,114,180,78,3694,637,946,226,293,80,0,17,0,24,248,104,1321,348,10.3,6.3,7.3,2.8,24437.0,2878.0,18.6,3.8,11.4,2.0,16.0,4.1,6.8,2.3,9.5,4.1,57.8,8.5,15.4,3.4,14.8,4.0,0.0,1.6,0.0,1.3,13.1,5.4,20.7,5.1,0.6284,0.7001,0.8049,0.823,2.9564,0.7839,0.2565,0.1155,0.1655,0.655,1.1925,0.0602,0.662,0.879,1.541,0.7875,0.653,0.0,0.0,0.703,0.9785,2.3345,0.6101,8.0244,0.6538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,619,243,12.2,4.4,11257
34,NEW JERSEY,NJ,34017,Hudson,34017012800,"Census Tract 128, Hudson County, New Jersey",0.50336696893,4420,448,1634,68,1460,91,411,231,78,59,23248,2077,700,157,649,126,1147,264,405,136,210,97,2917,530,646,165,185,71,0,12,98,63,131,61,5,7,9.3,5.3,3.5,2.5,23248.0,2077.0,24.9,5.0,14.7,3.0,26.0,5.4,9.2,3.0,14.4,6.6,66.0,10.0,16.2,3.9,11.3,4.3,0.0,2.0,6.7,4.3,9.0,4.3,0.1,0.2,0.5903,0.1886,0.8289,0.8945,2.5023,0.6715,0.4925,0.804,0.4027,0.822,2.5212,0.8445,0.7155,0.887,1.6025,0.826,0.57,0.0,0.8435,0.6041,0.3545,2.3721,0.6242,8.9981,0.7602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,228,15.3,4.9,5200
34,NEW JERSEY,NJ,34017,Hudson,34017012900,"Census Tract 129, Hudson County, New Jersey",0.132209819044,4000,413,1333,75,1229,94,724,329,94,54,23811,2837,465,159,544,172,1027,209,333,137,203,88,2654,474,676,180,48,51,0,12,95,47,131,61,120,105,18.7,8.6,4.8,2.6,23811.0,2837.0,17.5,5.2,13.6,3.7,25.7,4.5,8.6,3.5,16.5,7.1,66.4,9.7,18.3,4.5,3.6,3.9,0.0,2.4,7.7,3.8,10.7,4.8,3.0,2.6,0.8069,0.3821,0.8189,0.8,2.8079,0.7503,0.419,0.7885,0.345,0.8575,2.41,0.7889,0.7205,0.904,1.6245,0.8375,0.324,0.0,0.871,0.6518,0.8675,2.7143,0.7707,9.5567,0.8234,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,556,228,14.3,5.4,1972
34,NEW JERSEY,NJ,34017,Hudson,34017013000,"Census Tract 130, Hudson County, New Jersey",0.109963007906,3929,411,1244,46,1174,67,376,220,57,40,22934,2799,403,123,340,116,1055,246,195,75,310,96,3258,455,604,189,67,42,0,12,0,17,257,112,5,4,9.6,5.7,2.7,1.8,22934.0,2799.0,17.2,5.4,8.7,3.0,26.9,5.6,5.0,2.0,26.4,8.1,82.9,7.7,16.8,5.0,5.4,3.4,0.0,2.6,0.0,1.4,21.9,9.3,0.1,0.1,0.6038,0.1013,0.8349,0.796,2.336,0.6304,0.115,0.845,0.0532,0.9655,1.9787,0.4809,0.8225,0.893,1.7155,0.8875,0.387,0.0,0.0,0.8038,0.3545,1.5453,0.2875,7.5755,0.6056,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,739,238,18.8,5.8,1795
34,NEW JERSEY,NJ,34017,Hudson,34017013100,"Census Tract 131, Hudson County, New Jersey",0.089248635606,2229,283,720,42,698,47,239,113,19,17,23738,3310,221,74,267,98,658,201,196,80,63,37,1198,376,405,148,49,41,0,12,69,45,78,48,0,12,10.7,5.5,2.1,1.8,23738.0,3310.0,16.1,5.3,12.0,5.1,29.5,8.2,8.8,3.9,9.0,5.4,53.7,15.4,20.4,7.1,6.8,5.7,0.0,4.4,9.9,6.4,11.2,6.9,0.0,0.5,0.6429,0.0537,0.8204,0.774,2.291,0.6153,0.301,0.9165,0.3616,0.6305,2.2096,0.668,0.6385,0.923,1.5615,0.8045,0.4395,0.0,0.92,0.6673,0.0,2.0268,0.4711,8.0889,0.6598,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,3,299,134,13.4,5.9,1250
34,NEW JERSEY,NJ,34017,Hudson,34017013200,"Census Tract 132, Hudson County, New Jersey",0.115236389022,4286,605,1558,81,1411,117,669,468,136,85,22561,2895,650,238,498,159,929,277,510,176,162,93,3064,707,1021,314,250,111,0,12,119,93,271,119,11,5,15.6,9.8,5.8,3.6,22561.0,2895.0,21.4,7.2,11.6,4.2,21.7,5.7,11.9,3.7,11.5,6.6,71.5,13.1,25.1,6.9,16.0,7.1,0.0,2.1,8.4,6.6,19.2,8.0,0.3,0.1,0.7558,0.5206,0.8419,0.86,2.9783,0.7939,0.272,0.5045,0.662,0.7345,2.173,0.6449,0.7525,0.9515,1.704,0.8815,0.675,0.0,0.89,0.7797,0.5585,2.9032,0.8329,9.7585,0.8399,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,953,369,22.3,6.7,1372
34,NEW JERSEY,NJ,34017,Hudson,34017013300,"Census Tract 133, Hudson County, New Jersey",0.282848286548,3120,314,1152,57,1052,81,412,252,118,59,26948,4182,527,128,390,127,468,140,426,134,112,76,1911,377,449,128,139,75,16,27,26,29,149,62,102,74,13.7,8.3,6.5,3.3,26948.0,4182.0,22.4,4.9,12.5,3.7,15.0,4.2,14.1,4.2,10.6,7.3,61.3,10.4,14.6,3.9,12.1,6.5,1.4,2.3,2.5,2.8,14.2,5.8,3.3,2.3,0.7182,0.6113,0.7524,0.867,2.9489,0.7828,0.333,0.092,0.7954,0.7005,1.9209,0.4383,0.686,0.8695,1.5555,0.798,0.588,0.8966,0.591,0.7205,0.8795,3.6756,0.9749,10.1009,0.8781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,227,17.0,7.2,2404
34,NEW JERSEY,NJ,34017,Hudson,34017013400,"Census Tract 134, Hudson County, New Jersey",0.10252359457,2665,21,803,69,749,63,341,115,65,33,28048,4622,354,86,261,78,630,106,179,55,137,46,2181,117,675,166,43,23,0,12,94,42,238,69,0,12,12.9,4.4,4.2,2.1,28048.0,4622.0,19.3,4.6,9.8,3.0,23.6,4.0,6.7,2.1,18.3,6.0,81.8,4.4,26.8,6.6,5.4,2.9,0.0,4.0,12.6,5.5,31.8,8.5,0.0,0.5,0.6996,0.2904,0.7324,0.835,2.5574,0.6866,0.154,0.6585,0.156,0.887,1.8555,0.3912,0.8125,0.9585,1.771,0.9215,0.387,0.0,0.9515,0.8826,0.0,2.2211,0.56,8.405,0.6979,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,792,174,29.7,6.5,1070
34,NEW JERSEY,NJ,34017,Hudson,34017013500,"Census Tract 135, Hudson County, New Jersey",0.211063816606,5079,367,1780,95,1687,99,931,446,149,76,26397,4342,714,231,428,119,1250,323,505,152,241,85,3471,452,1017,248,328,88,0,17,138,77,507,127,0,17,18.3,8.3,5.4,2.7,26397.0,4342.0,21.5,6.7,8.4,2.5,24.6,6.1,9.9,3.2,14.3,5.0,68.3,7.4,21.3,4.9,18.4,4.9,0.0,1.8,8.2,4.6,30.1,7.3,0.0,0.3,0.8004,0.4699,0.7644,0.861,2.8957,0.7698,0.108,0.7305,0.4749,0.8195,2.1329,0.6148,0.7325,0.9295,1.662,0.857,0.7145,0.0,0.8845,0.869,0.0,2.468,0.6618,9.1586,0.7782,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,855,263,16.8,4.9,3051
34,NEW JERSEY,NJ,34017,Hudson,34017013600,"Census Tract 136, Hudson County, New Jersey",0.0504828365,2225,249,765,56,727,62,435,177,106,55,27108,5480,259,118,248,105,573,138,209,124,75,49,1600,315,467,136,26,25,5,7,25,26,177,57,0,12,19.6,8.2,9.1,4.3,27108.0,5480.0,16.8,7.1,11.1,4.7,25.8,5.5,9.4,5.5,10.3,6.8,71.9,11.7,23.1,6.3,3.4,3.3,0.7,0.9,3.4,3.6,24.3,7.9,0.0,0.5,0.824,0.828,0.7499,0.788,3.1899,0.8536,0.2355,0.793,0.4263,0.689,2.1438,0.6289,0.7535,0.9405,1.694,0.8765,0.3145,0.845,0.6705,0.8224,0.0,2.6524,0.7501,9.6801,0.8324,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,348,135,15.6,5.6,1481
34,NEW JERSEY,NJ,34017,Hudson,34017013700,"Census Tract 137, Hudson County, New Jersey",0.078260558788,2486,257,970,61,934,66,418,172,101,62,25872,4831,289,107,147,54,513,160,145,60,84,58,2011,296,492,184,79,36,0,12,79,49,288,77,0,12,16.8,7.0,6.8,4.1,25872.0,4831.0,17.0,5.8,5.9,2.3,20.6,6.1,5.8,2.3,9.0,6.3,80.9,8.5,21.4,7.8,8.1,3.7,0.0,3.3,8.5,5.2,30.8,7.3,0.0,0.5,0.7763,0.6474,0.7754,0.7925,2.9916,0.7959,0.042,0.4035,0.0928,0.6305,1.1688,0.0552,0.805,0.931,1.736,0.9,0.4825,0.0,0.8925,0.8746,0.0,2.2496,0.569,8.146,0.6678,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,625,157,25.1,5.9,1200
34,NEW JERSEY,NJ,34017,Hudson,34017013800,"Census Tract 138, Hudson County, New Jersey",0.293534431602,2913,233,1351,84,1279,87,274,103,121,70,43589,3624,210,67,267,82,495,116,203,82,64,42,2076,286,346,109,738,82,0,12,152,62,358,80,7,13,9.4,3.6,6.8,3.9,43589.0,3624.0,9.4,2.8,9.2,2.7,17.0,3.7,7.0,2.8,5.0,3.3,71.3,8.0,12.9,3.9,54.6,5.1,0.0,2.4,11.9,4.8,28.0,5.9,0.2,0.4,0.5948,0.6474,0.3507,0.5775,2.1704,0.5812,0.1345,0.1485,0.183,0.364,0.83,0.0211,0.751,0.8525,1.6035,0.827,0.957,0.0,0.948,0.849,0.467,3.221,0.8981,7.8249,0.6332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,346,108,11.9,3.4,1654
34,NEW JERSEY,NJ,34017,Hudson,34017013900,"Census Tract 139, Hudson County, New Jersey",0.577817473182,3477,294,1323,80,1246,91,501,276,80,56,34973,5281,471,132,400,109,644,187,373,108,76,63,2158,426,506,147,297,76,0,12,64,45,170,67,0,12,14.4,7.6,4.0,2.8,34973.0,5281.0,19.0,5.5,11.5,3.1,18.5,5.1,10.7,3.2,6.1,5.1,62.1,11.1,15.6,4.3,22.4,5.6,0.0,2.4,5.1,3.6,13.6,5.4,0.0,0.3,0.7357,0.2633,0.5698,0.8285,2.3973,0.6429,0.2635,0.244,0.5617,0.457,1.5262,0.171,0.69,0.8815,1.5715,0.8105,0.7725,0.0,0.7805,0.7105,0.0,2.2635,0.5745,7.7585,0.6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,185,14.8,5.3,3516
34,NEW JERSEY,NJ,34017,Hudson,34017014000,"Census Tract 140, Hudson County, New Jersey",0.139696722926,4921,453,1813,98,1666,110,899,381,183,91,26200,4110,910,197,789,125,1134,247,590,177,225,104,4161,495,924,256,651,130,9,17,178,88,381,100,0,12,18.3,7.3,6.8,3.3,26200.0,4110.0,27.2,5.1,16.0,2.9,23.0,4.6,12.0,3.7,13.5,6.2,84.6,6.4,20.1,5.3,35.9,6.9,0.5,0.9,10.7,5.3,22.9,5.7,0.0,0.2,0.8004,0.6474,0.7689,0.911,3.1277,0.8365,0.5915,0.611,0.6695,0.7995,2.6715,0.8972,0.8355,0.9205,1.756,0.9145,0.886,0.8154,0.9295,0.8123,0.0,3.4432,0.9443,10.9984,0.9528,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,1151,306,23.4,5.0,2048
34,NEW JERSEY,NJ,34017,Hudson,34017014101,"Census Tract 141.01, Hudson County, New Jersey",0.205249506588,4111,315,2021,80,1925,109,347,229,95,63,53134,7370,216,63,888,181,448,128,203,96,136,90,2445,388,348,127,1727,116,0,12,94,45,334,104,529,164,9.8,6.5,4.2,2.7,53134.0,7370.0,6.0,1.7,21.6,3.8,10.9,3.0,5.7,2.7,7.1,4.7,59.5,8.3,9.1,3.3,85.5,4.7,0.0,1.6,4.9,2.3,17.4,5.3,12.9,3.9,0.6123,0.2904,0.1956,0.3675,1.4658,0.3586,0.8765,0.0375,0.0873,0.532,1.5333,0.1755,0.675,0.783,1.458,0.7425,0.9945,0.0,0.7725,0.7602,0.967,3.4942,0.9498,7.9513,0.6448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,340,123,9.5,3.6,3911
34,NEW JERSEY,NJ,34017,Hudson,34017014102,"Census Tract 141.02, Hudson County, New Jersey",0.359630460778,5190,655,2390,114,2303,150,214,112,86,77,51778,12115,444,323,884,235,715,231,503,162,125,98,4081,699,836,403,1217,191,58,93,94,106,463,202,0,17,4.1,2.3,2.5,2.3,51778.0,12115.0,10.7,7.4,17.0,4.6,13.8,4.1,9.7,3.6,5.4,4.3,78.6,9.1,17.7,8.2,50.9,7.6,2.4,3.9,4.1,4.6,20.1,8.3,0.0,0.3,0.2638,0.0817,0.2136,0.6235,1.1826,0.2533,0.6675,0.0685,0.4589,0.3985,1.5934,0.2151,0.788,0.899,1.687,0.872,0.948,0.9298,0.72,0.7893,0.0,3.3871,0.9328,7.8501,0.6362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,714,431,13.8,7.7,1932
34,NEW JERSEY,NJ,34017,Hudson,34017014200,"Census Tract 142, Hudson County, New Jersey",0.127324470438,5945,636,2110,123,2000,134,1086,501,382,217,25093,3991,710,257,505,153,1357,316,146,82,262,124,5313,693,877,309,585,176,0,17,177,125,348,140,0,17,18.3,8.2,10.1,5.3,25093.0,3991.0,18.1,6.0,8.5,2.7,22.8,4.7,2.5,1.5,13.1,6.2,89.4,6.7,15.8,5.4,27.7,8.2,0.0,1.5,8.9,6.2,17.4,6.5,0.0,0.3,0.8004,0.8646,0.7934,0.815,3.2734,0.8746,0.1105,0.5965,0.0085,0.7895,1.505,0.1555,0.8745,0.8835,1.758,0.916,0.818,0.0,0.903,0.7602,0.0,2.4812,0.6673,9.0176,0.7642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1084,503,18.3,7.2,2384
