"","GEOID","occupancy_rate","vacancy_rate","multiunit_struct","mobile_home_rate","pop_20yrs_plus","no_vehicle","public_transit","NAME","mobile_home","multiunits_10_to_19","multiunits_20_to_49","multiunits_50plus","multiunits_five_to_nine","multiunits_three_or_four","multiunits_two","occupied_owner","occupied_renter","occupied_units","pop_own_90_99","pop_own_bfr89","pop_own_occ","pop_ren_90_99","pop_ren_bfr89","pop_ren_occ","total_units","vacant_units","pop_own_20yrs_plus","pop_ren_20yrs_plus","X","geoid","ams_res","ams_bus","ams_oth","res_vac","bus_vac","oth_vac","avg_vac_r","avg_vac_b","avg_vac_o","vac_3_res","vac_3_bus","vac_3_oth","vac_3_6_r","vac_3_6_b","vac_3_6_o","vac_6_12r","vac_6_12b","vac_6_12o","vac_12_24r","vac_12_24b","vac_12_24o","vac_24_36r","vac_24_36b","vac_24_36o","vac_36_res","vac_36_bus","vac_36_oth","pqv_is_res","pqv_is_bus","pqv_is_oth","pqv_ns_res","pqv_ns_bus","pqv_ns_oth","nostat_res","nostat_bus","nostat_oth","avg_ns_res","avg_ns_bus","avg_ns_oth","ns_3_res","ns_3_bus","ns_3_oth","ns_3_6_res","ns_3_6_bus","ns_3_6_oth","ns_6_12_r","ns_6_12_b","ns_6_12_o","ns_12_24_r","ns_12_24_b","ns_12_24_o","ns_24_36_r","ns_24_36_b","ns_24_36_o","ns_36_res","ns_36_bus","ns_36_oth","pqns_is_r","pqns_is_b","pqns_is_o"
"1100","34021004502",0.860429447852761,0.139570552147239,299,0.00766871165644172,233,100,53,"Census Tract 45.02, Mercer County, New Jersey",5,48,77,153,0,0,21,310,251,561,107,110,822,6,10,356,652,91,217,16,64910,34021004502,503,20,15,5,0,0,369.2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,2,0,953.84,827,0,0,0,0,1,0,0,1,0,0,17,1,0,2,0,0,10,1,0,0,0,0
"1101","34023000100",0.985449254274282,0.0145507457257184,234,0.00691160421971626,3459,117,172,"Census Tract 1, Middlesex County, New Jersey",19,84,32,42,35,24,17,2207,502,2709,1668,1678,6351,0,113,1268,2749,40,3346,113,18906,34023000100,3229,462,92,18,42,0,3015.61,3931.81,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,17,38,0,0,0,0,0,0,0,347,159,0,3300.57,3417.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,159,0,0,0,0
"1102","34023000200",0.928126298296635,0.0718737017033652,626,0,1994,144,198,"Census Tract 2, Middlesex County, New Jersey",0,62,223,119,56,59,107,1320,914,2234,608,1256,3661,105,25,2358,2407,173,1864,130,55826,34023000200,2471,393,98,27,36,0,2948.33,4167.75,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,21,35,0,0,0,0,0,0,0,8,31,0,4975.38,4624.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,0,0,0,0
"1103","34023000300",0.940740740740741,0.0592592592592593,955,0,1878,59,225,"Census Tract 3, Middlesex County, New Jersey",0,77,17,0,100,191,570,1749,791,2540,243,1617,4700,0,18,2553,2700,160,1860,18,36044,34023000300,3135,367,212,39,29,0,2695.03,2699.55,0,0,0,0,1,1,0,1,2,0,4,1,0,1,8,0,32,17,0,2,1,0,0,0,0,537,130,0,3794.44,3714.03,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,535,127,0,0,0,0
"1104","34023000401",0.976973684210526,0.0230263157894737,104,0,1253,24,210,"Census Tract 4.01, Middlesex County, New Jersey",0,13,42,0,11,24,14,953,235,1188,573,568,3080,83,29,524,1216,28,1141,112,46654,34023000401,1255,55,41,7,1,0,1260.57,287,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,2047,4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
"1105","34023000403",0.96157495256167,0.0384250474383302,648,0,803,35,303,"Census Tract 4.03, Middlesex County, New Jersey",0,65,107,52,272,95,57,1454,573,2027,349,426,3945,0,28,1759,2108,81,775,28,18903,34023000403,2339,41,31,21,6,0,978.86,4486.83,0,1,0,0,1,0,0,8,0,0,0,0,0,3,0,0,8,6,0,0,0,0,0,0,0,1,3,0,1651,3813.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0
"1106","34023000404",0.926547743966422,0.0734522560335782,789,0.00262329485834208,1453,86,71,"Census Tract 4.04, Middlesex County, New Jersey",5,190,27,84,128,313,47,977,789,1766,633,730,2931,56,34,1768,1906,140,1363,90,28206,34023000404,1984,127,66,16,16,0,1153.31,1987.19,0,0,0,0,1,0,0,1,0,0,5,0,0,3,3,0,6,13,0,0,0,0,0,0,0,6,3,0,4904.17,3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0
"1107","34023000501",0.944623309723117,0.0553766902768835,131,0,2043,24,126,"Census Tract 5.01, Middlesex County, New Jersey",0,0,0,0,0,101,30,1168,299,1467,651,1099,3637,34,259,863,1553,86,1750,293,46651,34023000501,1561,73,37,41,9,0,2097.49,2824,0,1,0,0,0,0,0,5,0,0,2,0,0,3,0,0,30,9,0,0,0,0,0,0,0,7,14,0,2862.29,3095,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,11,0,0,0,0
"1108","34023000502",0.89467680608365,0.10532319391635,1893,0,711,213,175,"Census Tract 5.02, Middlesex County, New Jersey",0,776,325,194,159,141,298,554,1799,2353,179,395,1747,117,20,4432,2630,277,574,137,55823,34023000502,2994,46,307,36,11,0,878.22,3443,0,0,0,0,0,0,0,4,0,0,16,0,0,4,0,0,12,11,0,0,0,0,0,0,0,6,1,0,4904.17,4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0
"1109","34023000603",0.992570579494799,0.00742942050520059,29,0,1016,13,112,"Census Tract 6.03, Middlesex County, New Jersey",0,0,0,0,0,14,15,635,33,668,594,422,1929,0,0,69,673,5,1016,0,46652,34023000603,1121,8675,184,12,92,0,1411,2245.02,0,1,0,0,0,0,0,4,0,0,2,0,0,1,28,0,4,64,0,0,0,0,0,0,0,1,8082,0,2167,2837.97,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,8078,0,0,3,0
"1110","34023000606",0.975447357469829,0.0245526425301706,578,0,2354,25,480,"Census Tract 6.06, Middlesex County, New Jersey",0,32,63,0,327,80,76,1912,432,2344,1298,1056,5749,0,0,1334,2403,59,2354,0,46645,34023000606,2856,301,79,34,22,0,1053.76,2761.05,0,2,0,0,1,0,0,10,1,0,3,0,0,5,2,0,13,19,0,0,0,0,0,0,0,19,40,0,2138.37,2344.7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,19,37,0,0,0,0
"1111","34023000608",0.950657894736842,0.0493421052631579,229,0,397,5,38,"Census Tract 6.08, Middlesex County, New Jersey",0,148,17,5,59,0,0,314,264,578,185,193,926,13,6,812,608,30,378,19,64009,34023000608,647,1,7,7,0,0,2683.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112","34023000701",0.965675057208238,0.034324942791762,554,0,1161,49,158,"Census Tract 7.01, Middlesex County, New Jersey",0,264,65,102,37,62,24,674,592,1266,722,324,2239,95,20,1113,1311,45,1046,115,9731,34023000701,1415,12,10,16,0,0,853,0,0,0,0,0,3,0,0,4,0,0,2,0,0,2,0,0,5,0,0,0,0,0,0,0,0,7,0,0,4948.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"1113","34023000702",0.955313351498638,0.0446866485013624,183,0,1947,99,131,"Census Tract 7.02, Middlesex County, New Jersey",0,0,0,106,6,40,31,1522,231,1753,1084,768,4767,69,26,392,1835,82,1852,95,55824,34023000702,3028,328,67,25,40,0,1526.84,2323.28,0,0,0,0,0,2,0,2,1,0,0,1,0,11,1,0,12,35,0,0,0,0,0,0,0,1031,175,0,3226.33,3213.99,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1030,173,0,0,0,0
"1114","34023000801",0.948815889992361,0.0511841100076394,29,0,1909,23,87,"Census Tract 8.01, Middlesex County, New Jersey",0,0,0,0,0,0,29,1154,88,1242,850,1049,3600,10,0,457,1309,67,1899,10,55737,34023000801,1283,21,12,11,1,0,2689.18,1332,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,8,1,0,3774.75,5453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0
"1115","34023000802",0.960929250263992,0.0390707497360085,118,0,1019,20,45,"Census Tract 8.02, Middlesex County, New Jersey",0,18,0,5,0,5,90,738,172,910,357,656,2144,6,0,671,947,37,1013,6,28102,34023000802,964,42,14,7,3,0,2962,3550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,2,0,3703,528.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
"1116","34023000901",0.982120051085568,0.0178799489144317,9,0,1090,17,80,"Census Tract 9.01, Middlesex County, New Jersey",0,0,0,0,0,0,9,733,36,769,539,551,2338,0,0,52,783,14,1090,0,9610,34023000901,781,33,4,3,5,0,4670.67,613,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,0,0,0,4,2,0,4194.75,2036.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0
"1117","34023000902",0.9789283564118,0.0210716435881999,172,0,1941,88,108,"Census Tract 9.02, Middlesex County, New Jersey",0,0,29,102,0,24,17,1365,261,1626,908,1025,3763,8,0,726,1661,35,1933,8,64744,34023000902,1698,169,71,19,10,0,2929.16,3667.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,10,23,0,3319.1,2627.57,0,0,0,0,0,1,0,0,0,0,2,4,0,1,0,0,7,18,0,0,0,0
"1118","34023001001",0.947191011235955,0.0528089887640449,29,0,799,23,68,"Census Tract 10.01, Middlesex County, New Jersey",0,0,0,0,0,0,29,793,50,843,359,431,2368,0,9,176,890,47,790,9,37324,34023001001,1473,402,39,5,26,0,3030,3399.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,563,238,0,3266.99,3292.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,562,238,0,0,0,0
"1119","34023001002",0.96780526109148,0.0321947389085198,717,0,2730,43,335,"Census Tract 10.02, Middlesex County, New Jersey",0,345,131,36,138,33,34,1738,727,2465,1400,1299,5514,15,16,1806,2547,82,2699,31,18807,34023001002,2935,1109,266,47,111,0,2577.47,3587.23,0,1,0,0,1,0,0,2,0,0,1,7,0,8,0,0,34,104,0,0,1,0,0,0,0,94,131,0,1952.99,3811.86,0,0,0,0,0,3,0,11,0,0,0,0,0,0,8,0,83,120,0,4,0,0
"1120","34023001100",0.991947659788626,0.00805234021137393,1265,0,929,254,345,"Census Tract 11, Middlesex County, New Jersey",0,205,168,176,55,466,195,658,1313,1971,361,480,1722,31,57,2789,1987,16,841,88,570,34023001100,2418,182,316,20,10,0,2283.8,2170.8,0,0,0,0,0,0,0,1,1,0,3,0,0,6,2,0,10,7,0,0,0,0,0,0,0,13,4,0,3288.46,2968,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,4,0,0,0,0
"1121","34023001200",0.860340196956133,0.139659803043867,1207,0,1340,210,92,"Census Tract 12, Middlesex County, New Jersey",0,103,160,184,103,408,249,881,1041,1922,348,824,2682,75,93,2415,2234,312,1172,168,9720,34023001200,2307,138,360,43,17,0,3048.93,3355.35,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,39,16,0,0,0,0,0,0,0,5,6,0,3305.6,2784.17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0
"1122","34023001300",0.929539295392954,0.0704607046070461,1091,0,1144,163,249,"Census Tract 13, Middlesex County, New Jersey",0,105,110,132,157,295,292,838,877,1715,585,404,2330,78,77,2039,1845,130,989,155,9722,34023001300,2553,328,232,23,17,0,3078.7,2367.71,0,0,0,0,0,1,0,5,0,0,0,0,0,3,2,0,15,14,0,0,0,0,0,0,0,621,197,0,3470.41,3435.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,197,0,0,0,0
"1123","34023001409",0.96584938704028,0.0341506129597198,18,0,1034,49,244,"Census Tract 14.09, Middlesex County, New Jersey",0,0,0,0,8,10,0,1018,85,1103,514,520,2928,0,0,374,1142,39,1034,0,28184,34023001409,1182,121,35,6,7,0,4180.67,3495.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,3,13,0,4496,5026.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0
"1124","34023001410",0.970178926441352,0.0298210735586481,306,0,1459,193,275,"Census Tract 14.10, Middlesex County, New Jersey",0,0,32,252,22,0,0,991,473,1464,445,924,2981,50,40,1155,1509,45,1369,90,37412,34023001410,1569,8,6,4,0,0,2951.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1125","34023001411",0.959202175883953,0.0407978241160471,42,0,1162,26,279,"Census Tract 14.11, Middlesex County, New Jersey",0,17,0,0,0,11,14,1040,18,1058,554,608,3112,0,0,77,1103,45,1162,0,28188,34023001411,1182,146,49,1,9,0,5453,1830.78,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,7,0,0,0,0,0,0,0,4,14,0,4222.75,4032.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0
"1126","34023001412",0.941821247892074,0.0581787521079258,67,0,907,23,205,"Census Tract 14.12, Middlesex County, New Jersey",0,0,0,9,0,58,0,1031,86,1117,568,339,2943,0,0,303,1186,69,907,0,55804,34023001412,1277,55,13,5,4,0,4427.2,2366.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,14,2,0,4571.5,3745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0
"1127","34023001413",0.961307901907357,0.0386920980926431,131,0,1417,18,401,"Census Tract 14.13, Middlesex County, New Jersey",0,15,51,0,27,18,20,1370,394,1764,1093,223,4010,101,0,1364,1835,71,1316,101,553,34023001413,1869,78,57,10,4,0,3493.2,2694.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,4,0,1,0,0,0,0,0,3,4,0,2575.67,4525.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
"1128","34023001414",0.961198428290766,0.0388015717092338,787,0,1132,158,355,"Census Tract 14.14, Middlesex County, New Jersey",0,419,71,0,188,42,67,1218,739,1957,680,397,3112,55,0,2070,2036,79,1077,55,557,34023001414,2024,61,23,6,11,0,2237.67,1263.55,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4,6,0,0,0,0,0,0,0,2,3,0,3228.5,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0
"1129","34023001415",0.956271576524741,0.0437284234752589,75,0,2121,46,467,"Census Tract 14.15, Middlesex County, New Jersey",0,0,0,0,0,0,75,1571,91,1662,995,987,4769,139,0,315,1738,76,1982,139,554,34023001415,1865,126,50,8,25,0,1838,2221.28,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,12,0,0,1801.17,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0
"1130","34023001416",0.981875217845939,0.0181247821540606,2142,0,1078,331,937,"Census Tract 14.16, Middlesex County, New Jersey",0,611,325,111,793,195,107,577,2240,2817,326,338,1856,371,43,7308,2869,52,664,414,28186,34023001416,3072,442,288,67,83,0,3660.69,2836.86,0,0,0,0,0,0,0,3,8,0,0,12,0,1,0,0,63,63,0,0,0,0,0,0,0,5,31,0,4014.4,5126.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,31,0,0,0,0
"1131","34023001417",0.90694626474443,0.0930537352555701,196,0.00262123197903014,707,140,147,"Census Tract 14.17, Middlesex County, New Jersey",2,0,10,175,0,0,11,525,167,692,380,322,1708,5,0,220,763,71,702,5,37416,34023001417,814,88,26,50,10,0,615.68,1093.5,0,0,0,0,0,0,0,44,7,0,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,2,2,0,4095,4349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"1132","34023001502",0.966751918158568,0.0332480818414322,455,0,2076,53,295,"Census Tract 15.02, Middlesex County, New Jersey",0,115,66,0,9,58,207,1397,493,1890,794,1214,4837,42,26,1226,1955,65,2008,68,37417,34023001502,2455,494,134,8,27,0,2757.5,2209.74,0,0,0,0,0,8,0,1,0,0,0,2,0,0,1,0,7,16,0,0,0,0,0,0,0,418,241,0,3257.48,3179.96,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,418,237,0,0,0,0
"1133","34023001504",0.972602739726027,0.0273972602739726,1166,0,1091,45,497,"Census Tract 15.04, Middlesex County, New Jersey",0,504,134,48,367,86,27,936,1052,1988,427,642,2703,14,8,2954,2044,56,1069,22,556,34023001504,2441,171,49,2,11,0,2556,2361.91,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,7,0,0,0,0,0,0,0,8,6,0,3293.63,4619.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,5,0,0,0,0
"1134","34023001505",0.917197452229299,0.0828025477707006,338,0,391,36,281,"Census Tract 15.05, Middlesex County, New Jersey",0,171,0,12,136,15,4,234,486,720,277,53,690,25,36,1486,785,65,330,61,36046,34023001505,700,179,87,0,12,0,0,1466.83,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,0,25,0,0,1900.88,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,18,0,0,0,0
"1135","34023001506",0.916709511568123,0.0832904884318766,1552,0,330,75,589,"Census Tract 15.06, Middlesex County, New Jersey",0,763,52,132,522,34,49,261,1522,1783,29,96,809,190,15,4497,1945,162,125,205,558,34023001506,3154,319,36,2,4,0,2675,3794.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,1090,187,0,3228.75,3362.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1090,185,0,0,0,0
"1136","34023001600",0.975132275132275,0.0248677248677249,741,0.0111111111111111,1537,60,274,"Census Tract 16, Middlesex County, New Jersey",21,204,58,0,98,115,266,1237,606,1843,642,793,3719,43,59,1250,1890,47,1435,102,64822,34023001600,1920,136,227,23,8,0,2841.65,2708.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,8,0,0,0,0,0,0,0,14,13,0,4297.5,4580.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0
"1137","34023001701",0.950193691200885,0.0498063087991146,45,0,2277,14,115,"Census Tract 17.01, Middlesex County, New Jersey",0,17,9,0,0,6,13,1575,142,1717,962,1306,4647,0,9,508,1807,90,2268,9,17561,34023001701,2034,169,30,4,9,0,4241.25,1835.56,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,4,5,0,0,0,0,0,0,0,1,7,0,4517,3270.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
"1138","34023001702",0.968217054263566,0.0317829457364341,401,0,1410,18,100,"Census Tract 17.02, Middlesex County, New Jersey",0,185,26,9,62,34,85,885,364,1249,556,653,2464,62,139,1092,1290,41,1209,201,8324,34023001702,1325,144,62,8,16,0,3422.75,1702.56,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,7,8,0,0,0,0,0,0,0,1,6,0,4342,3383.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0
"1139","34023001803",0.975524475524476,0.0244755244755245,226,0,867,55,29,"Census Tract 18.03, Middlesex County, New Jersey",0,0,30,0,31,7,158,766,350,1116,317,515,2122,18,17,971,1144,28,832,35,37414,34023001803,1363,204,49,15,15,0,2623.93,1498.47,0,0,0,0,0,0,0,1,0,0,2,9,0,0,0,0,12,6,0,0,0,0,0,0,0,241,93,0,3255.33,3295.53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,241,92,0,0,0,0
"1140","34023001804",0.994495412844037,0.0055045871559633,644,0.0941896024464832,1033,144,145,"Census Tract 18.04, Middlesex County, New Jersey",154,180,118,33,89,147,77,897,729,1626,449,491,2547,64,29,1672,1635,9,940,93,9708,34023001804,1558,90,161,20,11,0,3303.3,3122.18,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,18,9,0,0,0,0,0,0,0,5,6,0,3335.4,1489,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,3,2,0,0,0,0
"1141","34023001805",0.928393833913476,0.0716061660865241,1046,0,1224,69,223,"Census Tract 18.05, Middlesex County, New Jersey",0,350,176,151,215,45,109,985,882,1867,375,593,2866,256,0,2204,2011,144,968,256,37430,34023001805,2059,147,65,12,9,0,1791.33,2171.44,0,0,0,0,0,0,0,2,0,0,2,1,0,2,4,0,6,4,0,0,0,0,0,0,0,187,6,0,531.13,4522.67,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,6,6,0,0,0,0
"1142","34023001901",0.927289896128423,0.072710103871577,1440,0,919,170,248,"Census Tract 19.01, Middlesex County, New Jersey",0,672,267,103,194,116,88,1023,941,1964,434,322,2658,62,101,1914,2118,154,756,163,28210,34023001901,2370,387,164,10,122,0,2178.6,3786.11,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,0,7,119,0,0,1,0,0,0,0,315,61,0,3235.55,3240.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,61,0,0,0,0
"1143","34023001902",0.991981672394044,0.00801832760595647,279,0,833,23,67,"Census Tract 19.02, Middlesex County, New Jersey",0,40,8,15,36,74,106,549,317,866,311,446,1536,46,30,641,873,7,757,76,46647,34023001902,910,105,49,9,17,0,3108.78,1929.12,0,0,0,0,0,0,0,0,0,0,1,7,0,1,1,0,7,9,0,0,0,0,0,0,0,42,3,0,4761.1,3871.33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,3,0,0,0,0
"1144","34023001903",0.948790896159317,0.0512091038406828,595,0,1188,183,279,"Census Tract 19.03, Middlesex County, New Jersey",0,20,17,195,93,172,98,724,610,1334,710,455,2287,23,0,1215,1406,72,1165,23,9730,34023001903,1587,139,205,22,14,0,1114.14,2355.71,0,0,0,0,0,0,0,1,0,0,0,0,0,18,8,0,3,6,0,0,0,0,0,0,0,8,3,0,4720.75,3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0
"1145","34023002000",0.936969696969697,0.063030303030303,536,0,1487,64,438,"Census Tract 20, Middlesex County, New Jersey",0,53,46,110,99,76,152,1092,454,1546,550,820,2843,60,57,1165,1650,104,1370,117,37429,34023002000,2037,599,166,19,85,0,3098.68,2301.27,0,0,0,0,0,0,0,0,6,0,1,3,0,1,2,0,17,74,0,0,0,0,0,0,0,35,42,0,2199.97,3931.36,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,33,38,0,0,0,0
"1146","34023002101",0.938405797101449,0.0615942028985507,93,0,784,7,245,"Census Tract 21.01, Middlesex County, New Jersey",0,31,0,0,4,6,52,684,93,777,481,279,1988,0,24,200,828,51,760,24,55827,34023002101,885,126,51,8,16,0,3610.63,1711.25,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,7,10,0,0,0,0,0,0,0,2,4,0,4692,5196.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
"1147","34023002102",0.993174061433447,0.0068259385665529,350,0,1367,32,466,"Census Tract 21.02, Middlesex County, New Jersey",0,16,43,54,72,106,59,1051,404,1455,562,761,2967,35,9,956,1465,10,1323,44,46648,34023002102,1763,240,102,8,3,0,2400.5,1851.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,382,150,0,3553.78,3276.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,150,0,0,0,0
"1148","34023002200",0.98343685300207,0.0165631469979296,249,0,1491,81,294,"Census Tract 22, Middlesex County, New Jersey",0,26,0,132,40,27,24,1217,208,1425,738,718,3295,35,0,439,1449,24,1456,35,64844,34023002200,1506,98,49,4,4,0,2929.5,5190.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1149","34023002301",0.970193740685544,0.029806259314456,11,0,1648,27,108,"Census Tract 23.01, Middlesex County, New Jersey",0,0,0,0,0,0,11,1232,70,1302,839,809,3750,0,0,110,1342,40,1648,0,46539,34023002301,1684,172,21,3,3,0,3067,3402.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,338,113,0,3296.85,3224.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,338,112,0,0,0,0
"1150","34023002302",0.94342906875544,0.0565709312445605,22,0,1614,46,94,"Census Tract 23.02, Middlesex County, New Jersey",0,0,0,0,0,0,22,1041,43,1084,830,724,3453,0,60,90,1149,65,1554,60,64731,34023002302,1299,39,7,3,6,0,2975.67,3993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,2,1,0,3321.5,3422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"1151","34023002401",0.978925184404636,0.0210748155953635,88,0,2572,116,164,"Census Tract 24.01, Middlesex County, New Jersey",0,0,0,0,0,0,88,1674,184,1858,1065,1329,4926,146,32,509,1898,40,2394,178,18805,34023002401,1950,74,17,11,10,0,1933.27,2994,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,6,9,0,0,0,0,0,0,0,7,1,0,2781.71,722,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0
"1152","34023002402",0.957773512476008,0.0422264875239923,0,0,714,23,53,"Census Tract 24.02, Middlesex County, New Jersey",0,0,0,0,0,0,0,473,26,499,385,329,1504,0,0,112,521,22,714,0,18801,34023002402,560,14,5,4,2,0,4018.5,939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,8,0,0,2817.13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0
"1153","34023002500",0.977251624883937,0.0227483751160631,214,0,2648,151,577,"Census Tract 25, Middlesex County, New Jersey",0,0,0,46,60,11,97,1693,412,2105,1265,1197,5046,186,0,1553,2154,49,2462,186,9706,34023002500,2337,304,58,23,42,0,1614.39,2844.76,0,0,0,0,0,0,0,4,2,0,2,2,0,2,0,0,15,38,0,0,0,0,0,0,0,6,14,0,2429.83,3403.14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,13,0,0,0,0
