Place.Name,SSN,TRACTID,prop_of_ct
millburn twp,"0712","34013020600",0.00126613230102422
livingston twp,"0710","34013020600",0.998713442043842
west orange twp,"0722","34013020600",2.04256551338505e-05
peapack-gladstone boro,"1815","34027045804",0.000417303051452835
bernardsville boro,"1803","34027045804",0.000102906641771243
harding twp,"1413","34027045804",0.00216845874421102
mendham boro,"1418","34027045804",0.000105177849665241
mendham twp,"1419","34027045804",0.99201875299242
morris twp,"1422","34027045804",0.00157544093981103
chester twp,"1407","34027045804",0.00197890490237931
randolph twp,"1432","34027045804",0.00163305487828934
roxbury twp,"1436","34027045701",0.000324128470783414
mendham twp,"1419","34027045701",8.26651363512951e-05
chester twp,"1407","34027045701",0.000576011052648923
randolph twp,"1432","34027045701",0.999017195340216
harding twp,"1413","34027043402",0.00212265079198316
morristown town,"1424","34027043402",6.46005506505287e-05
mendham twp,"1419","34027043402",4.65123580471671e-06
morris twp,"1422","34027043402",0.997808097421562
morristown town,"1424","34027043401",0.00162419446170973
morris twp,"1422","34027043401",0.998154205610105
morris plains boro,"1423","34027043401",0.000178707886111561
parsippany-troy hills twp,"1429","34027043401",4.28920420734826e-05
morris twp,"1422","34027042301",0.000128132358373078
morris plains boro,"1423","34027042301",0.999530318928501
parsippany-troy hills twp,"1429","34027042301",0.000341548713126334
bernardsville boro,"1803","34027044200",1.80471243784646e-05
long hill twp,"1430","34027044200",4.83017910113938e-05
chatham twp,"1405","34027044200",0.00177995055753747
madison boro,"1417","34027044200",3.10274589640889e-06
harding twp,"1413","34027044200",0.995482971579191
bernards twp,"1802","34027044200",0.00146400930275161
mendham twp,"1419","34027044200",0.000382889260723714
morris twp,"1422","34027044200",0.00082072763850961
berkeley heights twp,"2001","34027044000",0.000423880049967661
new providence boro,"2011","34027044000",0.000402797227208077
long hill twp,"1430","34027044000",0.00521796965343895
chatham twp,"1405","34027044000",0.993450858413395
madison boro,"1417","34027044000",4.38321340535702e-05
harding twp,"1413","34027044000",0.000460662521936356
new providence boro,"2011","34027043900",0.000712128517124539
summit city,"2018","34027043900",0.000195986020323774
chatham twp,"1405","34027043900",0.99661816648474
madison boro,"1417","34027043900",0.00171653957671177
chatham boro,"1404","34027043900",0.000757179401099918
harding twp,"1413","34027043303",0.000138403117051647
morristown town,"1424","34027043303",7.419906905651e-07
morris twp,"1422","34027043303",0.999860854892258
chatham twp,"1405","34027043200",0.000620823615506063
madison boro,"1417","34027043200",0.999000554317089
harding twp,"1413","34027043200",0.000378622067405156
summit city,"2018","34027042800",0.00301344187768052
chatham twp,"1405","34027042800",3.66751897300449e-05
madison boro,"1417","34027042800",5.8504221519301e-06
chatham boro,"1404","34027042800",0.996944032510437
berkeley heights twp,"2001","34039037900",0.00213482773823854
mountainside boro,"2010","34039037900",0.00128020373261249
new providence boro,"2011","34039037900",0.00254062339163755
summit city,"2018","34039037900",0.994044345137511
summit city,"2018","34039037700",0.984994966235392
millburn twp,"0712","34039037700",0.0124024364238461
chatham boro,"1404","34039037700",0.0026025973407621
mountainside boro,"2010","34039037601",0.00943358974837291
springfield twp,"2017","34039037601",0.982937977912061
summit city,"2018","34039037601",0.00762843233956651
springfield twp,"2017","34013020300",0.00466139313419213
millburn twp,"0712","34013020300",0.995338606865808
far hills boro,"1807","34035052800",0.00367451557505406
bedminster twp,"1801","34035052800",0.0108711622330035
peapack-gladstone boro,"1815","34035052800",0.979569340510512
bernardsville boro,"1803","34035052800",0.00108824459348213
mendham twp,"1419","34035052800",1.61471155257592e-05
chester twp,"1407","34035052800",0.0047805899724226
bedminster twp,"1801","34027045902",0.0001616643496751
tewksbury twp,"1024","34027045902",1.73901560551796e-06
roxbury twp,"1436","34027045902",0.00257408225500592
chester boro,"1406","34027045902",5.19216194078032e-05
mendham twp,"1419","34027045902",0.000831830508280223
chester twp,"1407","34027045902",0.987843803606649
washington twp,"1438","34027045902",0.00286576527058273
randolph twp,"1432","34027045902",0.00110435468790013
mount olive twp,"1427","34027045902",0.00456483868689376
far hills boro,"1807","34035052700",0.00368883131010619
peapack-gladstone boro,"1815","34035052700",1.0724859222063e-05
bernardsville boro,"1803","34035052700",0.992823173857469
harding twp,"1413","34035052700",1.62108359446993e-05
mendham boro,"1418","34035052700",0.000448145260510623
bernards twp,"1802","34035052700",0.00272382772146434
mendham twp,"1419","34035052700",0.000289086155282725
bernardsville boro,"1803","34035052400",0.00191970335287559
long hill twp,"1430","34035052400",9.97304005887409e-05
harding twp,"1413","34035052400",0.00392206041228076
bernards twp,"1802","34035052400",0.994058505834255
washington twp,"1438","34027046202",0.999992225057658
mount olive twp,"1427","34027046202",7.77494234193552e-06
chester boro,"1406","34027045901",0.998543866728321
chester twp,"1407","34027045901",0.00145613327167894
phillipsburg town,"2119","34041032200",0.00159958995358013
greenwich twp,"2107","34041032200",0.000511456082414293
harmony twp,"2110","34041032200",0.000547315573113453
lopatcong twp,"2115","34041032200",0.997341638390892
harmony twp,"2110","34041031601",0.000429041124011079
washington twp,"2122","34041031601",0.00208844664876596
white twp,"2123","34041031601",0.992675040954831
oxford twp,"2117","34041031601",0.00337953142798696
belvidere town,"2103","34041031601",0.000851492445699799
hope twp,"2111","34041031601",0.00057215644010727
knowlton twp,"2113","34041031601",4.29095859845181e-06
white twp,"2123","34041031700",0.0194893747505573
belvidere town,"2103","34041031700",0.980510625249443
bloomsbury boro,"1003","34041032101",0.000133164785191361
bethlehem twp,"1002","34041032101",0.000674477643615398
greenwich twp,"2107","34041032101",0.00770137814745698
harmony twp,"2110","34041032101",0.0104751326426046
washington twp,"2122","34041032101",0.00709942949118379
lopatcong twp,"2115","34041032101",0.000149760034349172
franklin twp,"2105","34041032101",0.973766657255599
bethlehem twp,"1002","34041031900",5.81729832278315e-06
hampton boro,"1013","34041031900",5.94289993087103e-05
washington twp,"2122","34041031900",0.992240055194112
lebanon twp,"1019","34041031900",0.000393596415216604
franklin twp,"2105","34041031900",4.05294743100617e-05
washington boro,"2121","34041031900",0.00201251243179059
oxford twp,"2117","34041031900",0.00524699609588789
mansfield twp,"2116","34041031900",1.06409105104219e-06
washington twp,"2122","34041031602",0.0149477404990966
white twp,"2123","34041031602",0.000558555906872772
oxford twp,"2117","34041031602",0.984493703594031
washington twp,"2122","34041032000",0.00739236750170127
washington boro,"2121","34041032000",0.992607632498299
bethlehem twp,"1002","34019010300",0.012091504358495
glen gardner boro,"1012","34019010300",0.490758786649402
hampton boro,"1013","34019010300",0.488492272637843
washington twp,"2122","34019010300",0.000759194168253413
lebanon twp,"1019","34019010300",0.00789824218600648
pohatcong twp,"2120","34041030900",0.0113779738355879
phillipsburg town,"2119","34041030900",0.988622026164412
washington twp,"2122","34041031500",0.0030069945321721
lebanon twp,"1019","34041031500",0.000411928187495265
hackettstown town,"2108","34041031500",0.000751671891622499
liberty twp,"2114","34041031500",0.00103364215837799
oxford twp,"2117","34041031500",0.00259709258301374
mansfield twp,"2116","34041031500",0.990578213932663
independence twp,"2112","34041031500",0.000973238867057042
washington twp,"1438","34041031500",0.000647217847598469
union twp,"1025","34019010200",0.00027478201896913
high bridge boro,"1014","34019010200",0.000400272511402684
clinton twp,"1006","34019010200",6.49008855692321e-08
bethlehem twp,"1002","34019010200",0.000242987130155651
glen gardner boro,"1012","34019010200",0.00100011676836812
hampton boro,"1013","34019010200",0.000423573944250771
washington twp,"2122","34019010200",0.000261009988459452
califon boro,"1004","34019010200",0.0296225276815108
tewksbury twp,"1024","34019010200",0.00132810242865785
lebanon twp,"1019","34019010200",0.966194127428681
mansfield twp,"2116","34019010200",0.000182816687301376
washington twp,"1438","34019010200",6.96185113575761e-05
lebanon boro,"1018","34019011001",0.00104377238675254
union twp,"1025","34019011001",0.000722946561971106
high bridge boro,"1014","34019011001",0.00143638692523584
clinton twp,"1006","34019011001",0.989593316023216
clinton town,"1005","34019011001",0.00222566934866006
tewksbury twp,"1024","34019011001",0.00167986644604578
lebanon twp,"1019","34019011001",0.00328621007126925
readington twp,"1022","34019011001",1.18322368496264e-05
lebanon twp,"1019","34027046297",0.000729750346134284
hackettstown town,"2108","34027046297",0.000314116396964147
mansfield twp,"2116","34027046297",0.00131863629655721
washington twp,"1438","34027046297",0.997637496960344
high bridge boro,"1014","34019010900",0.986925928729903
clinton twp,"1006","34019010900",0.0113001914389973
lebanon twp,"1019","34019010900",0.0017738798310998
hackettstown town,"2108","34027046201",0.00121458487629345
washington twp,"1438","34027046201",0.998619346653326
mount olive twp,"1427","34027046201",0.00016606847038009
lebanon boro,"1018","34019010802",0.987416037822941
clinton twp,"1006","34019010802",0.0125839621770594
fanwood boro,"2005","34039038400",0.000564939989699065
watchung boro,"1821","34039038400",0.00444235419730959
scotch plains twp,"2016","34039038400",0.990434665270995
berkeley heights twp,"2001","34039038400",0.00455797564675119
plainfield city,"2012","34039038400",6.48952456205899e-08
fanwood boro,"2005","34039038500",0.000288919851232812
scotch plains twp,"2016","34039038500",0.999707662343445
westfield town,"2020","34039038500",3.41780532217475e-06
fanwood boro,"2005","34039038700",0.996247481730178
scotch plains twp,"2016","34039038700",0.00338134018171078
plainfield city,"2012","34039038700",0.000371178088110833
scotch plains twp,"2016","34039038300",0.00640346321595948
westfield town,"2020","34039038300",0.00513135236300074
berkeley heights twp,"2001","34039038300",0.000261658167889166
mountainside boro,"2010","34039038300",0.98346272474751
summit city,"2018","34039038300",0.0047408015056412
scotch plains twp,"2016","34039036500",0.0166809413803763
westfield town,"2020","34039036500",0.97780159919745
mountainside boro,"2010","34039036500",0.00551745942217393
garwood boro,"2006","34039036600",0.00270482824753901
scotch plains twp,"2016","34039036600",0.00291784401081285
westfield town,"2020","34039036600",0.994377327741648
garwood boro,"2006","34039036700",2.81988542435696e-05
scotch plains twp,"2016","34039036700",6.59893295752111e-05
westfield town,"2020","34039036700",0.999905811816181
watchung boro,"1821","34035052201",0.000175832916865303
warren twp,"1820","34035052201",0.996511247207208
berkeley heights twp,"2001","34035052201",0.000103851753534994
long hill twp,"1430","34035052201",0.00314042536708105
bernards twp,"1802","34035052201",6.86427553106731e-05
watchung boro,"1821","34035052300",0.987996604475093
warren twp,"1820","34035052300",0.00333668748264531
scotch plains twp,"2016","34035052300",0.000590314269650733
berkeley heights twp,"2001","34035052300",0.00652776148449434
green brook twp,"1809","34035052300",0.00126062967896649
north plainfield boro,"1814","34035052300",8.37178130597209e-05
plainfield city,"2012","34035052300",0.000204284796089943
warren twp,"1820","34027044101",0.000392179131811993
long hill twp,"1430","34027044101",0.995355947800307
bernards twp,"1802","34027044101",0.00425187306788131
warren twp,"1820","34027044102",7.94368427053915e-05
berkeley heights twp,"2001","34027044102",0.000289224381542117
long hill twp,"1430","34027044102",0.984565570414368
harding twp,"1413","34027044102",0.0149330724107282
bernards twp,"1802","34027044102",0.000132695950656192
watchung boro,"1821","34039038202",0.000975142989655283
warren twp,"1820","34039038202",0.0120919193455549
berkeley heights twp,"2001","34039038202",0.98480511380433
new providence boro,"2011","34039038202",6.29443654642866e-05
long hill twp,"1430","34039038202",0.00117128763300639
chatham twp,"1405","34039038202",0.000893591861989442
watchung boro,"1821","34039038201",0.000452046918263689
scotch plains twp,"2016","34039038201",0.00083886494063526
berkeley heights twp,"2001","34039038201",0.988550620196352
mountainside boro,"2010","34039038201",0.000556977371844118
new providence boro,"2011","34039038201",0.0095997163711994
summit city,"2018","34039038201",1.77420170555302e-06
berkeley heights twp,"2001","34039038101",0.00128020869395906
new providence boro,"2011","34039038101",0.998719322147635
summit city,"2018","34039038101",4.69158405490582e-07
clinton twp,"1006","34019010100",0.000834117910767031
bedminster twp,"1801","34019010100",0.000905851230132444
califon boro,"1004","34019010100",0.000367045475816274
tewksbury twp,"1024","34019010100",0.997351570521297
lebanon twp,"1019","34019010100",0.000326417754290875
readington twp,"1022","34019010100",0.000118452372243289
washington twp,"1438","34019010100",9.65447354527059e-05
bridgewater twp,"1806","34035052904",0.000831919345443548
far hills boro,"1807","34035052904",0.00018604357252058
bedminster twp,"1801","34035052904",0.997859035579131
